data_type,base_feature,contributing_feature,base_IG_1D_mean,total_IG_2D_mean,ig_difference_raw,ig_difference_pct,pair_ig_count
combined,PWY-6609:_adenine_and_adenosine_salvage_III,Dialister_pneumosintes,5.787,346.022,340.236,5879.45,2/28
combined,PWY-4041:_&gamma;-glutamyl_cycle,Dialister_pneumosintes,18.846,359.081,340.235,1805.36,6/28
combined,"CHLOROPHYLL-SYN:_3,8-divinyl-chlorophyllide_a_biosynthesis_I_(aerobic,_light-dependent)",Parvimonas_micra,21.919,362.144,340.225,1552.2,2/28
combined,GGB9608_SGB15041,Peptostreptococcus_stomatis,9.796,350.02,340.225,3473.13,6/28
combined,Blautia_hansenii,Peptostreptococcus_stomatis,9.502,349.718,340.216,3580.48,2/28
combined,PWY-6215:_4-chlorobenzoate_degradation,Peptostreptococcus_stomatis,6.842,347.048,340.206,4972.38,4/28
combined,GGB1266_SGB1699,Peptostreptococcus_stomatis,15.466,355.666,340.2,2199.62,6/28
combined,P124-PWY:_Bifidobacterium_shunt,Peptostreptococcus_stomatis,10.514,350.703,340.189,3235.45,6/28
combined,PWY-2941:_L-lysine_biosynthesis_II,Parvimonas_micra,32.451,372.639,340.188,1048.33,28/28
combined,Butyricimonas_virosa,Parvimonas_micra,23.365,363.534,340.169,1455.91,28/28
combined,PWY-6386:_UDP-N-acetylmuramoyl-pentapeptide_biosynthesis_II_(lysine-containing),Peptostreptococcus_stomatis,11.916,352.079,340.163,2854.67,8/28
combined,GLUCUROCAT-PWY:_superpathway_of_&beta;-D-glucuronosides_degradation,Parvimonas_micra,23.191,363.32,340.129,1466.65,22/28
combined,GGB9615_SGB15051,Peptostreptococcus_stomatis,4.051,344.179,340.128,8396.6,2/28
combined,PWY3O-4107:_NAD_salvage_pathway_V_(PNC_V_cycle),Parvimonas_micra,35.593,375.695,340.102,955.52,28/28
combined,Alistipes_inops,Peptostreptococcus_stomatis,13.297,353.378,340.081,2557.59,6/28
combined,P221-PWY:_octane_oxidation,Peptostreptococcus_stomatis,19.543,359.607,340.065,1740.12,16/28
combined,Blautia_sp_OF03_15BH,Peptostreptococcus_stomatis,3.807,343.859,340.052,8932.55,2/28
combined,Candidatus_Paralachnospira_caecorum,Peptostreptococcus_stomatis,3.626,343.625,339.999,9376.12,2/28
combined,Lactobacillus_vaginalis,Peptostreptococcus_stomatis,15.41,355.358,339.948,2205.97,16/28
combined,HSERMETANA-PWY:_L-methionine_biosynthesis_III,Peptostreptococcus_stomatis,7.825,347.758,339.933,4344.36,4/28
combined,Senegalimassilia_anaerobia,Parvimonas_micra,25.464,365.391,339.928,1334.95,28/28
combined,Clostridia_unclassified_SGB6369,Peptostreptococcus_stomatis,7.681,347.597,339.916,4425.61,2/28
combined,Phocaeicola_coprocola,Peptostreptococcus_stomatis,14.767,354.629,339.862,2301.48,2/28
combined,PWY-5855:_ubiquinol-7_biosynthesis_(early_decarboxylation),Parvimonas_micra,46.852,386.692,339.841,725.35,28/28
combined,PWY-5656:_mannosylglycerate_biosynthesis_I,Parvimonas_micra,47.294,387.13,339.836,718.56,28/28
combined,Neglecta_timonensis,Peptostreptococcus_stomatis,26.018,365.841,339.823,1306.13,2/28
combined,ILEUSYN-PWY:_L-isoleucine_biosynthesis_I_(from_threonine),Parvimonas_micra,23.928,363.73,339.802,1420.08,24/28
combined,Faecalibacterium_SGB15346,Peptostreptococcus_stomatis,17.428,357.221,339.793,1949.64,6/28
combined,PWY-6138:_CMP-N-acetylneuraminate_biosynthesis_I_(eukaryotes),Parvimonas_micra,17.058,356.846,339.788,1992.0,2/28
combined,Coprobacter_secundus,Peptostreptococcus_stomatis,13.449,353.231,339.782,2526.42,6/28
combined,GLYCOL-GLYOXDEG-PWY:_superpathway_of_glycol_metabolism_and_degradation,Parvimonas_micra,49.476,389.254,339.777,686.75,26/28
combined,Blautia_wexlerae,Peptostreptococcus_stomatis,16.701,356.465,339.764,2034.42,6/28
combined,Clostridium_disporicum,Peptostreptococcus_stomatis,6.825,346.573,339.748,4977.85,2/28
combined,PWY-5136:_fatty_acid_&beta;-oxidation_II_(plant_peroxisome),Parvimonas_micra,38.655,378.396,339.74,878.9,28/28
combined,Bacteroides_salyersiae,Peptostreptococcus_stomatis,12.172,351.877,339.705,2790.86,6/28
combined,Lachnospiraceae_unclassified_SGB4882,Peptostreptococcus_stomatis,13.405,353.093,339.688,2534.12,8/28
combined,Alistipes_dispar,Peptostreptococcus_stomatis,7.772,347.454,339.681,4370.32,2/28
combined,"PWY-7456:_&beta;-(1,4)-mannan_degradation",Parvimonas_micra,23.241,362.922,339.68,1461.53,26/28
combined,Roseburia_faecis,Peptostreptococcus_stomatis,18.676,358.353,339.677,1818.79,10/28
combined,PWY-7094:_fatty_acid_salvage,Parvimonas_micra,44.463,384.108,339.645,763.88,28/28
combined,GGB9523_SGB14922,Peptostreptococcus_stomatis,4.962,344.594,339.632,6844.43,2/28
combined,Pyramidobacter_piscolens,Peptostreptococcus_stomatis,9.567,349.197,339.63,3550.15,6/28
combined,PWY-6953:_dTDP-3-acetamido-&alpha;-D-fucose_biosynthesis,Peptostreptococcus_stomatis,10.187,349.801,339.614,3333.88,6/28
combined,GGB9059_SGB13976,Peptostreptococcus_stomatis,12.957,352.57,339.613,2621.12,6/28
combined,COA-PWY:_coenzyme_A_biosynthesis_I_(prokaryotic),Dialister_pneumosintes,0.921,340.511,339.589,36856.33,2/28
combined,PWY-6545:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_III,Peptostreptococcus_stomatis,16.635,356.142,339.507,2040.95,4/28
combined,PWY-7783:_plasmalogen_degradation,Peptostreptococcus_stomatis,14.688,354.187,339.499,2311.4,2/28
combined,P122-PWY:_heterolactic_fermentation,Parvimonas_micra,35.531,375.025,339.494,955.49,28/28
combined,TCA-GLYOX-BYPASS:_superpathway_of_glyoxylate_bypass_and_TCA,Parvimonas_micra,42.011,381.484,339.473,808.05,28/28
combined,PWY66-409:_superpathway_of_purine_nucleotide_salvage,Parvimonas_micra,30.142,369.585,339.443,1126.15,26/28
combined,DTDPRHAMSYN-PWY:_dTDP-&beta;-L-rhamnose_biosynthesis,Dialister_pneumosintes,14.782,354.201,339.419,2296.13,2/28
combined,Clostridiales_Family_XIII_bacterium_WCA_MUC_591_APC_4B,Parvimonas_micra,44.08,383.494,339.414,770.0,2/28
combined,GGB3491_SGB4665,Peptostreptococcus_stomatis,15.693,355.098,339.405,2162.76,2/28
combined,PWY-5897:_superpathway_of_menaquinol-11_biosynthesis,Parvimonas_micra,33.214,372.584,339.369,1021.76,28/28
combined,Fusobacterium_mortiferum,Parvimonas_micra,21.921,361.278,339.357,1548.09,20/28
combined,Pseudoflavonifractor_SGB15156,Peptostreptococcus_stomatis,5.671,345.013,339.342,5984.18,2/28
combined,PWY66-388:_ceramide_degradation_by_&alpha;-oxidation,Peptostreptococcus_stomatis,10.052,349.359,339.307,3375.51,4/28
combined,PWY-6478:_GDP-D-glycero-&alpha;-D-manno-heptose_biosynthesis,Peptostreptococcus_stomatis,12.163,351.456,339.293,2789.59,4/28
combined,PWY-5484:_glycolysis_II_(from_fructose_6-phosphate),Peptostreptococcus_stomatis,13.212,352.485,339.274,2567.94,4/28
combined,PWY-5692:_allantoin_degradation_to_glyoxylate_II,Parvimonas_micra,47.041,386.292,339.251,721.19,28/28
combined,Clostridium_perfringens,Parvimonas_micra,24.491,363.722,339.231,1385.15,20/28
combined,Candidatus_Avimonas_narfia,Parvimonas_micra,24.587,363.805,339.219,1379.69,2/28
combined,PWY-7761:_NAD_salvage_pathway_II_(PNC_IV_cycle),Parvimonas_micra,19.255,358.446,339.191,1761.61,14/28
combined,Paraprevotella_clara,Peptostreptococcus_stomatis,11.448,350.562,339.115,2962.34,6/28
combined,Fusobacterium_varium,Parvimonas_micra,22.754,361.812,339.058,1490.08,26/28
combined,PWY-7323:_superpathway_of_GDP-mannose-derived_O-antigen_building_blocks_biosynthesis,Dialister_pneumosintes,1.127,340.172,339.045,30091.66,2/28
combined,Slackia_isoflavoniconvertens,Parvimonas_micra,29.841,368.865,339.023,1136.1,28/28
combined,PWY-7805:_(aminomethyl)phosphonate_degradation,Parvimonas_micra,48.718,387.724,339.006,695.85,28/28
combined,PWY-5265:_peptidoglycan_biosynthesis_II_(staphylococci),Peptostreptococcus_stomatis,22.103,361.095,338.992,1533.72,14/28
combined,Kytococcus_sedentarius,Parvimonas_micra,23.225,362.213,338.988,1459.58,2/28
combined,GGB2980_SGB3962,Parvimonas_micra,16.711,355.654,338.943,2028.24,2/28
combined,Clostridiales_bacterium_Choco116,Peptostreptococcus_stomatis,8.302,347.236,338.934,4082.68,2/28
combined,Eubacterium_rectale,Peptostreptococcus_stomatis,9.808,348.679,338.871,3455.18,4/28
combined,P105-PWY:_TCA_cycle_IV_(2-oxoglutarate_decarboxylase),Peptostreptococcus_stomatis,14.784,353.615,338.832,2291.94,12/28
combined,"PWY-7159:_3,8-divinyl-chlorophyllide_a_biosynthesis_III_(aerobic,_light_independent)",Parvimonas_micra,28.298,367.097,338.799,1197.24,2/28
combined,Christensenella_massiliensis,Peptostreptococcus_stomatis,12.871,351.653,338.782,2632.07,2/28
combined,PWY-6922:_L-N&delta;-acetylornithine_biosynthesis,Peptostreptococcus_stomatis,19.858,358.634,338.776,1705.95,10/28
combined,URDEGR-PWY:_superpathway_of_allantoin_degradation_in_plants,Parvimonas_micra,46.273,384.978,338.705,731.97,28/28
combined,Bacilli_unclassified_SGB6478,Peptostreptococcus_stomatis,11.427,350.131,338.704,2964.05,6/28
combined,UDPNAGSYN-PWY:_UDP-N-acetyl-D-glucosamine_biosynthesis_I,Parvimonas_micra,26.555,365.237,338.682,1275.38,18/28
combined,GGB9633_SGB15090,Peptostreptococcus_stomatis,8.102,346.777,338.675,4180.37,4/28
combined,Barnesiella_intestinihominis,Peptostreptococcus_stomatis,15.848,354.515,338.667,2137.0,8/28
combined,PWY-5347:_superpathway_of_L-methionine_biosynthesis_(transsulfuration),Parvimonas_micra,41.091,379.672,338.581,823.98,28/28
combined,Gemmiger_SGB15299,Peptostreptococcus_stomatis,5.574,344.105,338.532,6073.7,2/28
combined,Megasphaera_sp_BL7,Peptostreptococcus_stomatis,10.627,349.139,338.512,3185.33,4/28
combined,SER-GLYSYN-PWY:_superpathway_of_L-serine_and_glycine_biosynthesis_I,Peptostreptococcus_stomatis,8.888,347.389,338.501,3808.65,2/28
combined,GLYCOGENSYNTH-PWY:_glycogen_biosynthesis_I_(from_ADP-D-Glucose),Peptostreptococcus_stomatis,19.217,357.704,338.487,1761.42,4/28
combined,GGB6649_SGB9391,Peptostreptococcus_stomatis,13.91,352.366,338.456,2433.23,6/28
combined,PWY-5910:_superpathway_of_geranylgeranyldiphosphate_biosynthesis_I_(via_mevalonate),Peptostreptococcus_stomatis,22.969,361.378,338.409,1473.35,8/28
combined,Ruminococcaceae_unclassified_SGB15257,Peptostreptococcus_stomatis,11.404,349.8,338.396,2967.39,2/28
combined,Alloscardovia_omnicolens,Parvimonas_micra,26.356,364.734,338.377,1283.85,2/28
combined,GLYCOLYSIS-E-D:_superpathway_of_glycolysis_and_the_Entner-Doudoroff_pathway,Peptostreptococcus_stomatis,16.247,354.6,338.353,2082.53,10/28
combined,GLYOXYLATE-BYPASS:_glyoxylate_cycle,Parvimonas_micra,47.567,385.912,338.345,711.3,24/28
combined,PWY0-321:_phenylacetate_degradation_I_(aerobic),Peptostreptococcus_stomatis,11.969,350.311,338.342,2826.7,4/28
combined,Clostridium_symbiosum,Parvimonas_micra,30.85,369.18,338.33,1096.7,28/28
combined,METHANOGENESIS-PWY:_methanogenesis_from_H2_and_CO2,Parvimonas_micra,24.545,362.864,338.319,1378.36,20/28
combined,PWY-5209:_methyl-coenzyme_M_oxidation_to_CO2,Parvimonas_micra,24.059,362.354,338.296,1406.14,22/28
combined,Eisenbergiella_tayi,Peptostreptococcus_stomatis,15.586,353.873,338.288,2170.49,10/28
combined,PWY-6160:_3-dehydroquinate_biosynthesis_II_(archaea),Parvimonas_micra,23.859,362.122,338.264,1417.79,18/28
combined,PWY66-391:_fatty_acid_&beta;-oxidation_VI_(mammalian_peroxisome),Dialister_pneumosintes,8.379,346.626,338.247,4036.77,2/28
combined,GALACTITOLCAT-PWY:_galactitol_degradation,Parvimonas_micra,25.351,363.568,338.217,1334.12,26/28
combined,Gardnerella_vaginalis,Peptostreptococcus_stomatis,6.576,344.771,338.195,5142.92,2/28
combined,Leuconostoc_mesenteroides,Peptostreptococcus_stomatis,8.219,346.412,338.192,4114.52,2/28
combined,Clostridiales_bacterium,Peptostreptococcus_stomatis,15.107,353.297,338.19,2238.58,6/28
combined,PWY-6071:_superpathway_of_phenylethylamine_degradation,Peptostreptococcus_stomatis,12.134,350.323,338.188,2787.08,4/28
combined,PWY-7315:_dTDP-N-acetylthomosamine_biosynthesis,Peptostreptococcus_stomatis,7.113,345.298,338.185,4754.44,2/28
combined,PWY-6168:_flavin_biosynthesis_III_(fungi),Dialister_pneumosintes,6.855,345.004,338.149,4932.54,2/28
combined,PWY-6282:_palmitoleate_biosynthesis_I_(from_(5Z)-dodec-5-enoate),Peptostreptococcus_stomatis,16.053,354.14,338.087,2106.03,10/28
combined,Faecalibacterium_prausnitzii,Peptostreptococcus_stomatis,14.666,352.74,338.074,2305.15,10/28
combined,GGB1662_SGB2276,Peptostreptococcus_stomatis,15.586,353.648,338.062,2168.99,2/28
combined,"P461-PWY:_hexitol_fermentation_to_lactate,_formate,_ethanol_and_acetate",Peptostreptococcus_stomatis,21.524,359.575,338.051,1570.56,16/28
combined,Phocaeicola_plebeius,Parvimonas_micra,30.127,368.169,338.042,1122.05,26/28
combined,PWY-5494:_pyruvate_fermentation_to_propanoate_II_(acrylate_pathway),Peptostreptococcus_stomatis,5.542,343.534,337.993,6099.3,2/28
combined,Coprococcus_sp_AF21_14LB,Peptostreptococcus_stomatis,5.862,343.826,337.964,5765.52,2/28
combined,Morganella_morganii,Parvimonas_micra,37.722,375.677,337.954,895.9,28/28
combined,P164-PWY:_purine_nucleobases_degradation_I_(anaerobic),Peptostreptococcus_stomatis,13.723,351.672,337.948,2462.6,6/28
combined,ARGSYN-PWY:_L-arginine_biosynthesis_I_(via_L-ornithine),Peptostreptococcus_stomatis,14.081,352.02,337.939,2399.97,4/28
combined,PWY0-1533:_methylphosphonate_degradation_I,Parvimonas_micra,47.414,385.34,337.926,712.71,28/28
combined,PWY-702:_L-methionine_biosynthesis_II,Peptostreptococcus_stomatis,26.188,364.11,337.921,1290.34,14/28
combined,Phascolarctobacterium_succinatutens,Parvimonas_micra,30.855,368.766,337.911,1095.17,28/28
combined,NONMEVIPP-PWY:_methylerythritol_phosphate_pathway_I,Dialister_pneumosintes,20.21,358.101,337.891,1671.92,2/28
combined,Olsenella_sp_GAM18,Peptostreptococcus_stomatis,18.093,355.956,337.863,1867.42,6/28
combined,PWY-7664:_oleate_biosynthesis_IV_(anaerobic),Peptostreptococcus_stomatis,18.327,356.157,337.83,1843.38,8/28
combined,PWY-5981:_CDP-diacylglycerol_biosynthesis_III,Peptostreptococcus_stomatis,21.43,359.234,337.804,1576.3,8/28
combined,PWY-6519:_8-amino-7-oxononanoate_biosynthesis_I,Peptostreptococcus_stomatis,12.114,349.896,337.782,2788.36,4/28
combined,PWY66-430:_myristate_biosynthesis_(mitochondria),Peptostreptococcus_stomatis,9.824,347.588,337.763,3438.02,4/28
combined,GGB51510_SGB71883,Peptostreptococcus_stomatis,7.996,345.757,337.761,4224.07,2/28
combined,Finegoldia_magna,Parvimonas_micra,79.352,417.106,337.754,425.64,2/28
combined,Catenibacterium_sp_AM22_15,Peptostreptococcus_stomatis,13.967,351.693,337.727,2418.11,6/28
combined,"PWY-6396:_superpathway_of_2,3-butanediol_biosynthesis",Peptostreptococcus_stomatis,12.96,350.661,337.701,2605.75,8/28
combined,Actinomyces_sp_oral_taxon_448,Peptostreptococcus_stomatis,12.229,349.888,337.659,2761.02,2/28
combined,GGB2977_SGB3959,Peptostreptococcus_stomatis,13.872,351.402,337.531,2433.25,6/28
combined,Bacteroides_nordii,Peptostreptococcus_stomatis,11.9,349.416,337.516,2836.38,4/28
combined,GGB9634_SGB15095,Peptostreptococcus_stomatis,13.002,350.496,337.494,2595.72,2/28
combined,PWY-5840:_superpathway_of_menaquinol-7_biosynthesis,Dialister_pneumosintes,7.805,345.284,337.479,4323.99,4/28
combined,GGB3746_SGB5089,Peptostreptococcus_stomatis,19.641,357.111,337.47,1718.2,16/28
combined,PWY-7389:_superpathway_of_anaerobic_energy_metabolism_(invertebrates),Peptostreptococcus_stomatis,16.768,354.201,337.433,2012.38,10/28
combined,Enterococcus_faecalis,Parvimonas_micra,25.931,363.295,337.364,1301.0,28/28
combined,Lachnospiraceae_bacterium_BX3,Peptostreptococcus_stomatis,19.673,356.965,337.293,1714.53,18/28
combined,Alloscardovia_omnicolens,Peptostreptococcus_stomatis,26.356,363.585,337.229,1279.49,2/28
combined,Streptococcus_salivarius,Dialister_pneumosintes,4.501,341.722,337.222,7492.6,2/28
combined,GGB38171_SGB72433,Parvimonas_micra,38.606,375.81,337.204,873.46,28/28
combined,Christensenellaceae_bacterium_NSJ_44,Peptostreptococcus_stomatis,13.838,350.996,337.158,2436.4,2/28
combined,PWY-5896:_superpathway_of_menaquinol-10_biosynthesis,Parvimonas_micra,47.647,384.666,337.019,707.32,28/28
combined,PWY-5367:_petroselinate_biosynthesis,Parvimonas_micra,31.841,368.813,336.971,1058.28,28/28
combined,GGB4456_SGB6141,Peptostreptococcus_stomatis,7.735,344.704,336.969,4356.22,2/28
combined,Clostridia_unclassified_SGB4367,Parvimonas_micra,30.771,367.731,336.96,1095.06,24/28
combined,THISYNARA-PWY:_superpathway_of_thiamine_diphosphate_biosynthesis_III_(eukaryotes),Peptostreptococcus_stomatis,19.257,356.14,336.882,1749.38,10/28
combined,Lachnospira_SGB5076,Peptostreptococcus_stomatis,17.376,354.211,336.835,1938.51,8/28
combined,PWY-5695:_inosine_5'-phosphate_degradation,Peptostreptococcus_stomatis,23.751,360.582,336.831,1418.17,14/28
combined,Oscillibacter_ruminantium,Parvimonas_micra,26.54,363.363,336.823,1269.14,2/28
combined,PWY0-461:_L-lysine_degradation_I,Parvimonas_micra,50.679,387.432,336.753,664.48,28/28
combined,PWY0-1338:_polymyxin_resistance,Parvimonas_micra,48.77,385.479,336.709,690.4,28/28
combined,"PWY-7388:_octanoyl-[acyl-carrier_protein]_biosynthesis_(mitochondria,_yeast)",Peptostreptococcus_stomatis,7.817,344.499,336.681,4306.83,2/28
combined,GGB2980_SGB3962,Peptostreptococcus_stomatis,16.711,353.322,336.61,2014.28,2/28
combined,GALACTITOLCAT-PWY:_galactitol_degradation,Peptostreptococcus_stomatis,22.256,358.845,336.589,1512.32,10/28
combined,Opitutales_bacterium,Peptostreptococcus_stomatis,17.314,353.884,336.57,1943.94,6/28
combined,GALACTARDEG-PWY:_D-galactarate_degradation_I,Peptostreptococcus_stomatis,23.122,359.619,336.497,1455.33,14/28
combined,Blautia_faecis,Peptostreptococcus_stomatis,17.431,353.924,336.493,1930.48,10/28
combined,POLYAMINSYN3-PWY:_superpathway_of_polyamine_biosynthesis_II,Parvimonas_micra,26.469,362.96,336.491,1271.27,20/28
combined,PWY-6277:_superpathway_of_5-aminoimidazole_ribonucleotide_biosynthesis,Peptostreptococcus_stomatis,15.09,351.525,336.435,2229.55,8/28
combined,Clostridia_unclassified_SGB14844,Parvimonas_micra,0.0,336.417,336.417,68898150.0,2/28
combined,PWY-8112:_factor_420_biosynthesis_I_(archaea),Parvimonas_micra,27.598,364.006,336.408,1218.95,22/28
combined,GGB6606_SGB9340,Peptostreptococcus_stomatis,7.884,344.286,336.402,4266.88,2/28
combined,PWY-7242:_D-fructuronate_degradation,Peptostreptococcus_stomatis,19.479,355.871,336.392,1726.92,6/28
combined,HOMOSER-METSYN-PWY:_L-methionine_biosynthesis_I,Parvimonas_micra,43.307,379.688,336.381,776.74,28/28
combined,Gordonibacter_pamelaeae,Peptostreptococcus_stomatis,14.767,351.131,336.364,2277.8,2/28
combined,PWY-5676:_acetyl-CoA_fermentation_to_butanoate_II,Peptostreptococcus_stomatis,13.5,349.725,336.225,2490.55,4/28
combined,PWY-5989:_stearate_biosynthesis_II_(bacteria_and_plants),Peptostreptococcus_stomatis,22.313,358.521,336.208,1506.79,8/28
combined,Streptococcus_mutans,Peptostreptococcus_stomatis,10.737,346.936,336.199,3131.2,2/28
combined,PWY-5971:_palmitate_biosynthesis_(type_II_fatty_acid_synthase),Parvimonas_micra,39.177,375.32,336.143,858.01,28/28
combined,HEMESYN2-PWY:_heme_b_biosynthesis_II_(oxygen-independent),Parvimonas_micra,36.92,373.019,336.1,910.35,26/28
combined,PWY-7184:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_I,Peptostreptococcus_stomatis,19.943,356.026,336.084,1685.25,10/28
combined,PWY-5154:_L-arginine_biosynthesis_III_(via_N-acetyl-L-citrulline),Parvimonas_micra,31.158,367.235,336.077,1078.6,24/28
combined,Enorma_SGB14753,Peptostreptococcus_stomatis,11.734,347.799,336.065,2864.05,2/28
combined,METSYN-PWY:_superpathway_of_L-homoserine_and_L-methionine_biosynthesis,Parvimonas_micra,42.596,378.652,336.057,788.94,28/28
combined,GLUCARGALACTSUPER-PWY:_superpathway_of_D-glucarate_and_D-galactarate_degradation,Peptostreptococcus_stomatis,25.475,361.495,336.019,1319.0,14/28
combined,Actinomyces_SGB17154,Peptostreptococcus_stomatis,20.496,356.51,336.014,1639.41,2/28
combined,PWY-5850:_superpathway_of_menaquinol-6_biosynthesis,Parvimonas_micra,47.192,383.139,335.947,711.88,28/28
combined,Clostridiaceae_bacterium,Peptostreptococcus_stomatis,26.764,362.673,335.908,1255.06,12/28
combined,PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation,Peptostreptococcus_stomatis,11.623,347.506,335.883,2889.74,4/28
combined,GGB58158_SGB79798,Peptostreptococcus_stomatis,17.816,353.642,335.826,1884.98,2/28
combined,PWY-5860:_superpathway_of_demethylmenaquinol-6_biosynthesis_I,Parvimonas_micra,45.871,381.666,335.795,732.04,28/28
combined,"PWY-7237:_myo-,_chiro-_and_scyllo-inositol_degradation",Peptostreptococcus_stomatis,22.499,358.213,335.714,1492.16,12/28
combined,PWY-6293:_superpathway_of_L-cysteine_biosynthesis_(fungi),Peptostreptococcus_stomatis,14.9,350.549,335.649,2252.67,4/28
combined,RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants),Peptostreptococcus_stomatis,22.334,357.98,335.646,1502.83,12/28
combined,Bacteroides_uniformis,Peptostreptococcus_stomatis,15.332,350.936,335.604,2188.92,6/28
combined,PWY-7238:_sucrose_biosynthesis_II,Peptostreptococcus_stomatis,20.078,355.629,335.55,1671.19,12/28
combined,PWY-6608:_guanosine_nucleotides_degradation_III,Peptostreptococcus_stomatis,14.583,350.125,335.541,2300.83,6/28
combined,DAPLYSINESYN-PWY:_L-lysine_biosynthesis_I,Parvimonas_micra,28.798,364.309,335.511,1165.06,28/28
combined,PWY66-429:_fatty_acid_biosynthesis_initiation_(mitochondria),Parvimonas_micra,30.476,365.976,335.501,1100.89,20/28
combined,PWY-7807:_glyphosate_degradation_III,Parvimonas_micra,49.273,384.772,335.499,680.9,28/28
combined,DTDPRHAMSYN-PWY:_dTDP-&beta;-L-rhamnose_biosynthesis,Peptostreptococcus_stomatis,20.317,355.804,335.488,1651.28,10/28
combined,Methanobrevibacter_smithii,Parvimonas_micra,29.135,364.537,335.402,1151.2,18/28
combined,Clostridiaceae_bacterium_NSJ_33,Peptostreptococcus_stomatis,43.804,379.142,335.338,765.54,2/28
combined,Blautia_caecimuris,Peptostreptococcus_stomatis,32.756,368.093,335.337,1023.75,2/28
combined,METHANOGENESIS-PWY:_methanogenesis_from_H2_and_CO2,Peptostreptococcus_stomatis,21.588,356.892,335.304,1553.2,8/28
combined,"GLYCOLYSIS-TCA-GLYOX-BYPASS:_superpathway_of_glycolysis,_pyruvate_dehydrogenase,_TCA,_and_glyoxylate_bypass",Parvimonas_micra,38.734,374.038,335.304,865.66,26/28
combined,PWY-6270:_isoprene_biosynthesis_I,Peptostreptococcus_stomatis,14.534,349.81,335.276,2306.81,2/28
combined,PWY-5004:_superpathway_of_L-citrulline_metabolism,Peptostreptococcus_stomatis,24.976,360.248,335.272,1342.39,10/28
combined,ANAGLYCOLYSIS-PWY:_glycolysis_III_(from_glucose),Peptostreptococcus_stomatis,19.467,354.717,335.25,1722.17,12/28
combined,PWY-7357:_thiamine_phosphate_formation_from_pyrithiamine_and_oxythiamine_(yeast),Peptostreptococcus_stomatis,21.713,356.893,335.179,1543.65,14/28
combined,PWY-5941:_glycogen_degradation_II,Peptostreptococcus_stomatis,17.989,353.137,335.147,1863.04,4/28
combined,SO4ASSIM-PWY:_assimilatory_sulfate_reduction_I,Peptostreptococcus_stomatis,21.036,356.16,335.125,1593.13,12/28
combined,Bacteroides_fragilis,Parvimonas_micra,34.241,369.236,334.994,978.34,28/28
combined,PWY0-1337:_oleate_&beta;-oxidation,Parvimonas_micra,42.391,377.383,334.993,790.25,28/28
combined,PWY-6749:_CMP-legionaminate_biosynthesis_I,Peptostreptococcus_stomatis,16.502,351.477,334.975,2029.88,6/28
combined,PWY-5723:_Rubisco_shunt,Parvimonas_micra,44.865,379.821,334.956,746.58,28/28
combined,PWY-6123:_inosine-5'-phosphate_biosynthesis_I,Dialister_pneumosintes,4.878,339.81,334.932,6865.92,2/28
combined,Peptoniphilus_harei,Parvimonas_micra,58.689,393.618,334.929,570.69,2/28
combined,PWY0-166:_superpathway_of_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_(E._coli),Parvimonas_micra,43.383,378.294,334.911,771.98,28/28
combined,Lentisphaeria_bacterium,Peptostreptococcus_stomatis,14.102,349.012,334.909,2374.84,10/28
combined,PWY0-1477:_ethanolamine_utilization,Dialister_pneumosintes,6.761,341.631,334.87,4953.15,2/28
combined,PWY-561:_superpathway_of_glyoxylate_cycle_and_fatty_acid_degradation,Parvimonas_micra,41.979,376.832,334.853,797.67,28/28
combined,POLYAMINSYN3-PWY:_superpathway_of_polyamine_biosynthesis_II,Peptostreptococcus_stomatis,23.629,358.47,334.841,1417.08,6/28
combined,PWY-5104:_L-isoleucine_biosynthesis_IV,Parvimonas_micra,46.856,381.628,334.773,714.47,28/28
combined,GGB4596_SGB6358,Peptostreptococcus_stomatis,23.613,358.26,334.647,1417.22,22/28
combined,PWY-6285:_superpathway_of_fatty_acids_biosynthesis_(E._coli),Parvimonas_micra,47.624,382.241,334.617,702.62,28/28
combined,GGB33432_SGB47280,Peptostreptococcus_stomatis,20.336,354.842,334.506,1644.92,2/28
combined,FASYN-ELONG-PWY:_fatty_acid_elongation_--_saturated,Peptostreptococcus_stomatis,19.934,354.42,334.486,1677.93,8/28
combined,TCA:_TCA_cycle_I_(prokaryotic),Parvimonas_micra,47.372,381.858,334.485,706.08,28/28
combined,PWY-6897:_thiamine_diphosphate_salvage_II,Parvimonas_micra,34.988,369.454,334.467,955.95,28/28
combined,GGB3510_SGB4687,Peptostreptococcus_stomatis,9.018,343.46,334.443,3708.79,2/28
combined,METHGLYUT-PWY:_superpathway_of_methylglyoxal_degradation,Parvimonas_micra,33.641,368.078,334.436,994.13,26/28
combined,"PWY-7115:_C4_photosynthetic_carbon_assimilation_cycle,_NAD-ME_type",Dialister_pneumosintes,10.182,344.618,334.436,3284.7,2/28
combined,LPSSYN-PWY:_superpathway_of_lipopolysaccharide_biosynthesis,Peptostreptococcus_stomatis,22.657,357.06,334.403,1475.92,12/28
