base	contributing	base_IG_1D	contributing_IG_1D	IG_2D_added	total_IG
Coprococcus_comes	Streptococcus_mitis	1.18133544921875	30.3249816894531	36.2090454101562	37.390380859375
Coprococcus_comes	PWY-6385:_peptidoglycan_biosynthesis_III_(mycobacteria)	1.18133544921875	15.4598693847656	26.2776489257812	27.458984375
Coprococcus_comes	PWY-6700:_queuosine_biosynthesis	1.18133544921875	18.0577087402344	26.0261535644531	27.2074890136719
Coprococcus_comes	RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	1.18133544921875	12.9967651367188	29.8370666503906	31.0184020996094
PWY-5097:_L-lysine_biosynthesis_VI	Coprococcus_comes	5.0338134765625	1.18133544921875	25.0164337158203	30.0502471923828
Coprococcus_comes	PWY-5097:_L-lysine_biosynthesis_VI	1.18133544921875	5.0338134765625	28.8689117431641	30.0502471923828
Coprococcus_comes	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	1.18133544921875	23.7555236816406	25.8395080566406	27.0208435058594
Eubacterium_rectale	Streptococcus_anginosus_group	7.41680908203125	37.8668823242188	30.7156982421875	38.1325073242188
Eubacterium_rectale	Streptococcus_vestibularis	7.41680908203125	23.8902587890625	31.2129821777344	38.6297912597656
Eubacterium_rectale	Actinomyces_odontolyticus	7.41680908203125	32.620361328125	27.0016784667969	34.4184875488281
Eubacterium_rectale	Streptococcus_mitis	7.41680908203125	30.3249816894531	30.5674133300781	37.9842224121094
Bacteroides_caccae	Streptococcus_anginosus_group	0.458099365234375	37.8668823242188	39.7639312744141	40.2220306396484
Bacteroides_caccae	Streptococcus_oralis	0.458099365234375	27.8957824707031	30.0582733154297	30.5163726806641
Bacteroides_caccae	Actinomyces_sp_oral_taxon_181	0.458099365234375	26.2251281738281	25.8602600097656	26.318359375
Bacteroides_caccae	Streptococcus_vestibularis	0.458099365234375	23.8902587890625	35.9442749023438	36.4023742675781
Bacteroides_caccae	Actinomyces_odontolyticus	0.458099365234375	32.620361328125	32.2009582519531	32.6590576171875
Bacteroides_caccae	Actinomyces_sp_S6_Spd3	0.458099365234375	25.7760925292969	25.6674499511719	26.1255493164062
