Feature	IG
Gemella_asaccharolytica	2.55667877197266
Actinomyces_sp_oral_taxon_448	2.55667877197266
Clostridium_scindens	3.12990570068359
Prevotella_timonensis	0.771308898925781
Prevotella_sp_CAG_1031	0.949089050292969
Eubacterium_sp_CAG_251	0.67047119140625
Peptostreptococcus_anaerobius	4.78031158447266
Peptoniphilus_harei	2.55667877197266
Streptococcus_pasteurianus	4.25991821289062
Holdemanella_biformis	1.53206634521484
Blautia_producta	0.111038208007812
Slackia_exigua	0.594306945800781
Coprobacter_fastidiosus	1.31593322753906
Bacteroides_finegoldii	0.780036926269531
Candidatus_Stoquefichus_sp_KLE1796	0.292327880859375
Clostridium_lavalense	0.207786560058594
Cloacibacillus_evryensis	1.87238311767578
Clostridium_methylpentosum	0.283401489257812
Prevotella_stercorea	1.13851165771484
Blautia_coccoides	3.54665374755859
Actinomyces_graevenitzii	2.92543792724609
Butyricimonas_synergistica	0.166069030761719
Clostridium_aldenense	4.73525238037109
Blautia_sp_CAG_257	0.633934020996094
Gemella_bergeri	0.292327880859375
Lactococcus_piscium	0.0096282958984375
Propionibacterium_acidifaciens	3.64706420898438
Alistipes_onderdonkii	1.49577331542969
Leuconostoc_citreum	0.594306945800781
Lactonifactor_longoviformis	3.44625091552734
Streptococcus_cristatus	-7.62939453125e-06
Eubacterium_infirmum	0.594306945800781
Dialister_sp_CAG_357	0.411384582519531
Ruminococcus_lactaris	0.0165863037109375
Clostridium_spiroforme	0.0550079345703125
Coprobacter_secundus	0.002777099609375
Roseburia_sp_CAG_303	3.63909149169922
Roseburia_sp_CAG_309	0.0415725708007812
Sutterella_parvirubra	0.0555877685546875
Mogibacterium_timidum	1.52473449707031
Treponema_denticola	1.52473449707031
Klebsiella_aerogenes	0.002777099609375
Megamonas_rupellensis	0.409324645996094
Dorea_sp_CAG_317	0.0020370483398437
Eubacterium_sp_CAG_274	2.42124938964844
Lactobacillus_mucosae	0.649978637695312
Dialister_succinatiphilus	0.344032287597656
Prevotella_sp_CAG_617	0.0096282958984375
Veillonella_atypica	0.0039901733398437
Clostridium_ventriculi	-2.288818359375e-05
Parabacteroides_sp_CAG_409	0.277641296386719
Enterococcus_faecium	0.256721496582031
Atopobium_deltae	0.344032287597656
Porphyromonas_sp_HMSC065F10	0.0096282958984375
Parabacteroides_johnsonii	0.344955444335938
Streptococcus_mitis	0.312187194824219
Prevotella_bivia	0.0415725708007812
Enterococcus_faecalis	1.72304534912109
Scardovia_wiggsiae	4.48748779296875
Actinomyces_sp_HPA0247	0.949089050292969
Firmicutes_bacterium_CAG_94	0.441596984863281
Abiotrophia_sp_HMSC24B09	0.022064208984375
Butyricicoccus_pullicaecorum	0.468833923339844
Fusobacterium_mortiferum	0.625823974609375
Rothia_mucilaginosa	4.69921875
Aggregatibacter_segnis	1.87238311767578
Acidaminococcus_sp_CAG_542	0.0138168334960938
Clostridioides_difficile	1.52473449707031
Shewanella_algae	0.594306945800781
Clostridium_bolteae_CAG_59	0.428077697753906
Subdoligranulum_variabile	-2.288818359375e-05
Lautropia_mirabilis	0.439315795898438
Acidaminococcus_fermentans	1.14026641845703
Desulfovibrio_sp_An276	1.14026641845703
Turicimonas_muris	3.58087158203125
Proteobacteria_bacterium_CAG_139	1.07325744628906
Tyzzerella_nexilis	0.684272766113281
Bacteroides_clarus	2.54286193847656
Fusobacterium_varium	1.56545257568359
Phascolarctobacterium_sp_CAG_266	0.409324645996094
Bacteroides_faecichinchillae	0.0096282958984375
Clostridium_sp_chh4_2	0.771308898925781
Lactobacillus_paragasseri	0.0490036010742188
Lactobacillus_salivarius	1.62732696533203
Anaerotignum_lactatifermentans	0.283401489257812
Veillonella_sp_T11011_6	0.010589599609375
Veillonella_dispar	0.00408935546875
Allisonella_histaminiformans	0.577903747558594
Fusobacterium_ulcerans	0.276969909667969
Streptococcus_milleri	1.70470428466797
Aeromonas_veronii	-2.288818359375e-05
Streptococcus_sp_F0442	0.409324645996094
Megasphaera_micronuciformis	0.207221984863281
Veillonella_tobetsuensis	0.409324645996094
