cohort	run	base	contributing	base_IG_1D	contributing_IG_1D	IG_2D_added	total_IG
RubelMA_2020	0	Eubacterium_siraeum	Bacteroides_uniformis	0.801864624023438	10.0741882324219	27.9058609008789	28.7077255249023
RubelMA_2020	0	Eubacterium_siraeum	Firmicutes_bacterium_CAG_791	0.801864624023438	24.5907211303711	25.654670715332	26.4565353393555
RubelMA_2020	0	Prevotella_sp_CAG_891	Bacteroides_uniformis	0.539840698242188	10.0741882324219	27.7028503417969	28.2426910400391
RubelMA_2020	0	Proteus_mirabilis	Bacteroides_uniformis	0.514633178710938	10.0741882324219	29.5704956054688	30.0851287841797
RubelMA_2020	0	Agathobaculum_butyriciproducens	Bacteroides_uniformis	0.072967529296875	10.0741882324219	28.7013168334961	28.774284362793
RubelMA_2020	0	Dialister_pneumosintes	Bacteroides_uniformis	0.232559204101562	10.0741882324219	28.2281646728516	28.4607238769531
RubelMA_2020	0	Acidaminococcus_intestini	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Solobacterium_moorei	Bacteroides_uniformis	0.0002593994140625	10.0741882324219	28.9015426635742	28.9018020629883
RubelMA_2020	0	Coprococcus_catus	Bacteroides_uniformis	0.522598266601562	10.0741882324219	27.6850357055664	28.207633972168
RubelMA_2020	0	Bacteroides_stercoris	Bacteroides_uniformis	1.62458801269531	10.0741882324219	27.1181182861328	28.7427062988281
RubelMA_2020	0	Roseburia_hominis	Bacteroides_uniformis	2.62149047851562	10.0741882324219	29.2009506225586	31.8224411010742
RubelMA_2020	0	Firmicutes_bacterium_CAG_95	Bacteroides_uniformis	1.7930908203125	10.0741882324219	26.8966827392578	28.6897735595703
RubelMA_2020	0	Kluyvera_georgiana	Bacteroides_uniformis	0.514633178710938	10.0741882324219	27.8027496337891	28.3173828125
RubelMA_2020	0	Actinomyces_cardiffensis	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312	28.3591918945312
RubelMA_2020	0	Oxalobacter_formigenes	Bacteroides_uniformis	0.539840698242188	10.0741882324219	29.3330230712891	29.8728637695312
RubelMA_2020	0	Oscillibacter_sp_CAG_241	Bacteroides_uniformis	1.07586669921875	10.0741882324219	28.0152816772461	29.0911483764648
RubelMA_2020	0	Olsenella_scatoligenes	Bacteroides_uniformis	0.196014404296875	10.0741882324219	28.2428512573242	28.4388656616211
RubelMA_2020	0	Roseburia_inulinivorans	Bacteroides_uniformis	0.104217529296875	10.0741882324219	28.1921615600586	28.2963790893555
RubelMA_2020	0	Bifidobacterium_adolescentis	Bacteroides_uniformis	6.04849243164062	10.0741882324219	29.4060134887695	35.4545059204102
RubelMA_2020	0	Bacteroides_uniformis	Bifidobacterium_adolescentis	10.0741882324219	6.04849243164062	25.3803176879883	35.4545059204102
RubelMA_2020	0	Catenibacterium_mitsuokai	Bacteroides_uniformis	0.136459350585938	10.0741882324219	28.7757720947266	28.9122314453125
RubelMA_2020	0	Ruminococcus_torques	Bacteroides_uniformis	2.63455200195312	10.0741882324219	33.2208938598633	35.8554458618164
RubelMA_2020	0	Bacteroides_uniformis	Ruminococcus_torques	10.0741882324219	2.63455200195312	25.7812576293945	35.8554458618164
RubelMA_2020	0	Monoglobus_pectinilyticus	Bacteroides_uniformis	0.539840698242188	10.0741882324219	27.7028503417969	28.2426910400391
RubelMA_2020	0	Clostridium_sp_CAG_58	Bacteroides_uniformis	0.539840698242188	10.0741882324219	27.7028503417969	28.2426910400391
RubelMA_2020	0	Bacteroides_massiliensis	Bacteroides_uniformis	2.24205017089844	10.0741882324219	25.9868011474609	28.2288513183594
RubelMA_2020	0	Megamonas_funiformis	Bacteroides_uniformis	2.86161804199219	10.0741882324219	25.4904174804688	28.3520355224609
RubelMA_2020	0	Klebsiella_variicola	Bacteroides_uniformis	0.745590209960938	10.0741882324219	27.8646087646484	28.6101989746094
RubelMA_2020	0	Bilophila_wadsworthia	Bacteroides_uniformis	1.65280151367188	10.0741882324219	27.1261596679688	28.7789611816406
RubelMA_2020	0	Ruminococcus_sp_CAG_403	Bacteroides_uniformis	5.84730529785156	10.0741882324219	25.2051696777344	31.0524749755859
RubelMA_2020	0	Asaccharobacter_celatus	Bacteroides_uniformis	2.0745849609375	10.0741882324219	26.1814727783203	28.2560577392578
RubelMA_2020	0	Veillonella_parvula	Bacteroides_uniformis	4.6900634765625	10.0741882324219	24.8537445068359	29.5438079833984
RubelMA_2020	0	Parabacteroides_goldsteinii	Bacteroides_uniformis	3.18826293945312	10.0741882324219	25.0476684570312	28.2359313964844
RubelMA_2020	0	Firmicutes_bacterium_CAG_238	Bacteroides_uniformis	1.44223022460938	10.0741882324219	30.1594467163086	31.601676940918
RubelMA_2020	0	Streptococcus_sanguinis	Bacteroides_uniformis	1.3743896484375	10.0741882324219	27.0423812866211	28.4167709350586
RubelMA_2020	0	Lawsonibacter_asaccharolyticus	Bacteroides_uniformis	0.723037719726562	10.0741882324219	27.5503768920898	28.2734146118164
RubelMA_2020	0	Ruminococcus_bicirculans	Bacteroides_uniformis	0.999649047851562	10.0741882324219	27.1467590332031	28.1464080810547
RubelMA_2020	0	Collinsella_stercoris	Bacteroides_uniformis	1.6866455078125	10.0741882324219	27.8343963623047	29.5210418701172
RubelMA_2020	0	Streptococcus_salivarius	Bacteroides_uniformis	6.07075500488281	10.0741882324219	26.1604690551758	32.2312240600586
RubelMA_2020	0	Methanobrevibacter_smithii	Bacteroides_uniformis	0.19293212890625	10.0741882324219	28.0208129882812	28.2137451171875
RubelMA_2020	0	Citrobacter_amalonaticus	Bacteroides_uniformis	0.514633178710938	10.0741882324219	27.8027496337891	28.3173828125
