base	contributing	base_IG_1D_mean	contributing_IG_1D_mean	IG_2D_added_mean	IG_2D_added_std	total_IG_mean	n_runs	ig_gain	ig_gain_pct
AEROBACTINSYN-PWY:_aerobactin_biosynthesis	DTDPRHAMSYN-PWY:_dTDP-L-rhamnose_biosynthesis_I	3.0517578125e-05	3.123779296875	26.7851257324219		26.78515625	1	26.7851257324219	87769500.00000007
AEROBACTINSYN-PWY:_aerobactin_biosynthesis	HISTSYN-PWY:_L-histidine_biosynthesis	3.0517578125e-05	18.9493103027344	26.8874206542969		26.887451171875	1	26.8874206542969	88104700.00000007
AEROBACTINSYN-PWY:_aerobactin_biosynthesis	PWY-5695:_urate_biosynthesis/inosine_5'-phosphate_degradation	3.0517578125e-05	13.1623229980469	25.2280578613281		25.2280883789062	1	25.2280578613281	82667299.99999993
AEROBACTINSYN-PWY:_aerobactin_biosynthesis	PWY-6609:_adenine_and_adenosine_salvage_III	3.0517578125e-05	22.1240234375	26.6052551269531		26.6052856445312	1	26.6052551269531	87180099.99999993
AEROBACTINSYN-PWY:_aerobactin_biosynthesis	PWY-6700:_queuosine_biosynthesis	3.0517578125e-05	18.2617950439453	25.6877899169922	0.9272792204091695	25.6878204345703	2	25.6877899169922	84173750.00000004
AEROBACTINSYN-PWY:_aerobactin_biosynthesis	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	3.0517578125e-05	24.7695770263672	26.3941955566406	0.863512724486111	26.3942260742188	2	26.3941955566406	86488499.99999993
AEROBACTINSYN-PWY:_aerobactin_biosynthesis	RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	3.0517578125e-05	12.9967651367188	28.5859069824219		28.5859375	1	28.5859069824219	93670300.00000007
AEROBACTINSYN-PWY:_aerobactin_biosynthesis	Streptococcus_anginosus_group	3.0517578125e-05	34.66462198893233	37.8668823242188	0.0	37.8669128417969	3	37.8668823242188	124082200.00000016
AEROBACTINSYN-PWY:_aerobactin_biosynthesis	Streptococcus_mitis	3.0517578125e-05	34.59668986002603	42.11364237467446	6.608192044863412	42.1136728922526	3	42.11364237467446	137997983.33333328
AEROBACTINSYN-PWY:_aerobactin_biosynthesis	Streptococcus_vestibularis	3.0517578125e-05	24.010482788085934	36.0408782958984	0.0	36.0409088134766	3	36.0408782958984	118098749.99999988
ALL-CHORISMATE-PWY:_superpathway_of_chorismate_metabolism	Actinomyces_odontolyticus	3.0517578125e-05	32.620361328125	32.620361328125	0.0	32.6203918457031	2	32.620361328125	106890400.0
ALL-CHORISMATE-PWY:_superpathway_of_chorismate_metabolism	DTDPRHAMSYN-PWY:_dTDP-L-rhamnose_biosynthesis_I	3.0517578125e-05	3.123779296875	26.7851257324219		26.78515625	1	26.7851257324219	87769500.00000007
ALL-CHORISMATE-PWY:_superpathway_of_chorismate_metabolism	HISTSYN-PWY:_L-histidine_biosynthesis	3.0517578125e-05	18.9493103027344	26.8874206542969		26.887451171875	1	26.8874206542969	88104700.00000007
ALL-CHORISMATE-PWY:_superpathway_of_chorismate_metabolism	PWY-5695:_urate_biosynthesis/inosine_5'-phosphate_degradation	3.0517578125e-05	13.1623229980469	25.2280578613281		25.2280883789062	1	25.2280578613281	82667299.99999993
ALL-CHORISMATE-PWY:_superpathway_of_chorismate_metabolism	PWY-6609:_adenine_and_adenosine_salvage_III	3.0517578125e-05	22.1240234375	26.6052551269531		26.6052856445312	1	26.6052551269531	87180099.99999993
ALL-CHORISMATE-PWY:_superpathway_of_chorismate_metabolism	PWY-6700:_queuosine_biosynthesis	3.0517578125e-05	18.2617950439453	25.6877899169922	0.9272792204091695	25.6878204345703	2	25.6877899169922	84173750.00000004
ALL-CHORISMATE-PWY:_superpathway_of_chorismate_metabolism	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	3.0517578125e-05	24.7695770263672	26.3941955566406	0.863512724486111	26.3942260742188	2	26.3941955566406	86488499.99999993
ALL-CHORISMATE-PWY:_superpathway_of_chorismate_metabolism	RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	3.0517578125e-05	12.9967651367188	28.5859069824219		28.5859375	1	28.5859069824219	93670300.00000007
ALL-CHORISMATE-PWY:_superpathway_of_chorismate_metabolism	Streptococcus_anginosus_group	3.0517578125e-05	34.66462198893233	37.8668823242188	0.0	37.8669128417969	3	37.8668823242188	124082200.00000016
ALL-CHORISMATE-PWY:_superpathway_of_chorismate_metabolism	Streptococcus_mitis	3.0517578125e-05	34.59668986002603	42.11364237467446	6.608192044863412	42.1136728922526	3	42.11364237467446	137997983.33333328
ALL-CHORISMATE-PWY:_superpathway_of_chorismate_metabolism	Streptococcus_vestibularis	3.0517578125e-05	24.010482788085934	36.0408782958984	0.0	36.0409088134766	3	36.0408782958984	118098749.99999988
ALLANTOINDEG-PWY:_superpathway_of_allantoin_degradation_in_yeast	Actinomyces_odontolyticus	3.0517578125e-05	32.620361328125	32.620361328125	0.0	32.6203918457031	2	32.620361328125	106890400.0
ALLANTOINDEG-PWY:_superpathway_of_allantoin_degradation_in_yeast	DTDPRHAMSYN-PWY:_dTDP-L-rhamnose_biosynthesis_I	3.0517578125e-05	3.123779296875	26.7851257324219		26.78515625	1	26.7851257324219	87769500.00000007
ALLANTOINDEG-PWY:_superpathway_of_allantoin_degradation_in_yeast	HISTSYN-PWY:_L-histidine_biosynthesis	3.0517578125e-05	18.9493103027344	26.8874206542969		26.887451171875	1	26.8874206542969	88104700.00000007
ALLANTOINDEG-PWY:_superpathway_of_allantoin_degradation_in_yeast	PWY-5695:_urate_biosynthesis/inosine_5'-phosphate_degradation	3.0517578125e-05	13.1623229980469	25.2280578613281		25.2280883789062	1	25.2280578613281	82667299.99999993
ALLANTOINDEG-PWY:_superpathway_of_allantoin_degradation_in_yeast	PWY-6609:_adenine_and_adenosine_salvage_III	3.0517578125e-05	22.1240234375	26.6052551269531		26.6052856445312	1	26.6052551269531	87180099.99999993
ALLANTOINDEG-PWY:_superpathway_of_allantoin_degradation_in_yeast	PWY-6700:_queuosine_biosynthesis	3.0517578125e-05	18.2617950439453	25.6877899169922	0.9272792204091695	25.6878204345703	2	25.6877899169922	84173750.00000004
ALLANTOINDEG-PWY:_superpathway_of_allantoin_degradation_in_yeast	PWY66-422:_D-galactose_degradation_V_(Leloir_pathway)	3.0517578125e-05	24.7695770263672	26.3941955566406	0.863512724486111	26.3942260742188	2	26.3941955566406	86488499.99999993
ALLANTOINDEG-PWY:_superpathway_of_allantoin_degradation_in_yeast	RIBOSYN2-PWY:_flavin_biosynthesis_I_(bacteria_and_plants)	3.0517578125e-05	12.9967651367188	28.5859069824219		28.5859375	1	28.5859069824219	93670300.00000007
ALLANTOINDEG-PWY:_superpathway_of_allantoin_degradation_in_yeast	Streptococcus_anginosus_group	3.0517578125e-05	34.66462198893233	37.8668823242188	0.0	37.8669128417969	3	37.8668823242188	124082200.00000016
ALLANTOINDEG-PWY:_superpathway_of_allantoin_degradation_in_yeast	Streptococcus_mitis	3.0517578125e-05	34.59668986002603	42.11364237467446	6.608192044863412	42.1136728922526	3	42.11364237467446	137997983.33333328
ALLANTOINDEG-PWY:_superpathway_of_allantoin_degradation_in_yeast	Streptococcus_vestibularis	3.0517578125e-05	24.010482788085934	36.0408782958984	0.0	36.0409088134766	3	36.0408782958984	118098749.99999988
ANAEROFRUCAT-PWY:_homolactic_fermentation	Actinomyces_odontolyticus	5.05288696289062	32.620361328125	27.5982666015625	0.0	32.6511535644531	2	27.5982666015625	546.1880862217879
ANAEROFRUCAT-PWY:_homolactic_fermentation	Streptococcus_anginosus_group	5.05288696289062	34.66462198893233	33.4364318847656	0.0	38.4893188476562	3	33.4364318847656	661.7292674530269
