cohort	run	base	contributing	base_IG_1D	contributing_IG_1D	IG_2D_added	total_IG
MetaCardis_2020_a	1	Alistipes_putredinis	PWY-6609:_adenine_and_adenosine_salvage_III	6.47930908203125	27.3319091796875	27.4795532226562	33.9588623046875
MetaCardis_2020_a	1	Alistipes_putredinis	PWY-3841:_folate_transformations_II	6.47930908203125	31.3742065429688	30.3143310546875	36.7936401367188
MetaCardis_2020_a	1	Alistipes_putredinis	PYRIDNUCSYN-PWY:_NAD_biosynthesis_I_(from_aspartate)	6.47930908203125	18.1890869140625	26.20654296875	32.6858520507812
MetaCardis_2020_a	1	Alistipes_putredinis	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	6.47930908203125	32.1055297851562	34.0700073242188	40.54931640625
MetaCardis_2020_a	1	Collinsella_aerofaciens	PWY-6609:_adenine_and_adenosine_salvage_III	10.6310424804688	27.3319091796875	24.8628540039062	35.493896484375
MetaCardis_2020_a	1	Phascolarctobacterium_succinatutens	PWY-6609:_adenine_and_adenosine_salvage_III	4.7567138671875	27.3319091796875	28.8206787109375	33.577392578125
MetaCardis_2020_a	1	Phascolarctobacterium_succinatutens	PWY-3841:_folate_transformations_II	4.7567138671875	31.3742065429688	28.07666015625	32.8333740234375
MetaCardis_2020_a	1	Phascolarctobacterium_succinatutens	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	4.7567138671875	32.1055297851562	29.9131469726562	34.6698608398438
MetaCardis_2020_a	1	Clostridium_sp_CAG_413	PWY-6609:_adenine_and_adenosine_salvage_III	2.260498046875	27.3319091796875	27.1760864257812	29.4365844726562
MetaCardis_2020_a	1	Clostridium_sp_CAG_413	PWY-3841:_folate_transformations_II	2.260498046875	31.3742065429688	31.06884765625	33.329345703125
MetaCardis_2020_a	1	Clostridium_sp_CAG_413	PWY0-1319:_CDP-diacylglycerol_biosynthesis_II	2.260498046875	12.2481079101562	25.0341186523438	27.2946166992188
MetaCardis_2020_a	1	Clostridium_sp_CAG_413	PWY-5667:_CDP-diacylglycerol_biosynthesis_I	2.260498046875	19.7744750976562	26.3438110351562	28.6043090820312
MetaCardis_2020_a	1	Clostridium_sp_CAG_413	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	2.260498046875	32.1055297851562	31.7020263671875	33.9625244140625
MetaCardis_2020_a	1	Desulfovibrio_piger	PWY-6609:_adenine_and_adenosine_salvage_III	0.38787841796875	27.3319091796875	28.4540405273438	28.8419189453125
MetaCardis_2020_a	1	Desulfovibrio_piger	PWY-3841:_folate_transformations_II	0.38787841796875	31.3742065429688	34.6011352539062	34.989013671875
MetaCardis_2020_a	1	Desulfovibrio_piger	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	0.38787841796875	32.1055297851562	32.9103393554688	33.2982177734375
MetaCardis_2020_a	1	Coprococcus_comes	PWY-6609:_adenine_and_adenosine_salvage_III	0.35198974609375	27.3319091796875	32.888671875	33.2406616210938
MetaCardis_2020_a	1	Coprococcus_comes	PWY-3841:_folate_transformations_II	0.35198974609375	31.3742065429688	33.1967163085938	33.5487060546875
MetaCardis_2020_a	1	Coprococcus_comes	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	0.35198974609375	32.1055297851562	35.7518920898438	36.1038818359375
MetaCardis_2020_a	1	Eubacterium_rectale	PWY-6609:_adenine_and_adenosine_salvage_III	1.1265869140625	27.3319091796875	28.3519897460938	29.4785766601562
MetaCardis_2020_a	1	Eubacterium_rectale	PWY-3841:_folate_transformations_II	1.1265869140625	31.3742065429688	30.8981323242188	32.0247192382812
MetaCardis_2020_a	1	Eubacterium_rectale	PWY-5667:_CDP-diacylglycerol_biosynthesis_I	1.1265869140625	19.7744750976562	26.6889038085938	27.8154907226562
MetaCardis_2020_a	1	Eubacterium_rectale	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	1.1265869140625	32.1055297851562	31.9765014648438	33.1030883789062
MetaCardis_2020_a	1	Bacteroides_caccae	PWY-6609:_adenine_and_adenosine_salvage_III	1.5552978515625	27.3319091796875	26.3230590820312	27.8783569335938
MetaCardis_2020_a	1	Bacteroides_caccae	PWY-3841:_folate_transformations_II	1.5552978515625	31.3742065429688	30.2694702148438	31.8247680664062
MetaCardis_2020_a	1	Bacteroides_caccae	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	1.5552978515625	32.1055297851562	30.901123046875	32.4564208984375
MetaCardis_2020_a	1	Parvimonas_micra	PWY-6609:_adenine_and_adenosine_salvage_III	0.08984375	27.3319091796875	27.9345092773438	28.0243530273438
MetaCardis_2020_a	1	Parvimonas_micra	PWY-3841:_folate_transformations_II	0.08984375	31.3742065429688	31.3175048828125	31.4073486328125
MetaCardis_2020_a	1	Parvimonas_micra	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	0.08984375	32.1055297851562	32.33349609375	32.42333984375
MetaCardis_2020_a	1	Barnesiella_intestinihominis	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	14.36865234375	32.1055297851562	28.7791442871094	43.1477966308594
MetaCardis_2020_a	1	Eubacterium_hallii	PWY-6609:_adenine_and_adenosine_salvage_III	0.31988525390625	27.3319091796875	30.8436279296875	31.1635131835938
MetaCardis_2020_a	1	Eubacterium_hallii	PWY-3841:_folate_transformations_II	0.31988525390625	31.3742065429688	33.154052734375	33.4739379882812
MetaCardis_2020_a	1	Eubacterium_hallii	PWY0-1319:_CDP-diacylglycerol_biosynthesis_II	0.31988525390625	12.2481079101562	25.8244018554688	26.144287109375
MetaCardis_2020_a	1	Eubacterium_hallii	ASPASN-PWY:_superpathway_of_L-aspartate_and_L-asparagine_biosynthesis	0.31988525390625	32.1055297851562	32.6373901367188	32.957275390625
MetaCardis_2020_a	1	Bifidobacterium_pseudolongum	PWY-6609:_adenine_and_adenosine_salvage_III	0.27484130859375	27.3319091796875	27.4365234375	27.7113647460938
MetaCardis_2020_a	1	Eubacterium_eligens	Collinsella_massiliensis	9.54302978515625	13.0476684570312	26.4020385742188	35.945068359375
MetaCardis_2020_a	1	Eubacterium_eligens	PWY-6609:_adenine_and_adenosine_salvage_III	9.54302978515625	27.3319091796875	29.611328125	39.1543579101562
MetaCardis_2020_a	1	Eubacterium_eligens	PWY-6386:_UDP-N-acetylmuramoyl-pentapeptide_biosynthesis_II_(lysine-containing)	9.54302978515625	16.059814453125	27.1829223632812	36.7259521484375
MetaCardis_2020_a	1	Eubacterium_eligens	COA-PWY-1:_coenzyme_A_biosynthesis_II_(mammalian)	9.54302978515625	32.5855102539062	30.320556640625	39.8635864257812
MetaCardis_2020_a	1	Eubacterium_eligens	PWY-3841:_folate_transformations_II	9.54302978515625	31.3742065429688	36.1092529296875	45.6522827148438
MetaCardis_2020_a	1	Eubacterium_eligens	PWY-4242:_pantothenate_and_coenzyme_A_biosynthesis_III	9.54302978515625	24.1168212890625	24.998779296875	34.5418090820312
MetaCardis_2020_a	1	PWY-5097:_L-lysine_biosynthesis_VI	Eubacterium_eligens	0.7177734375	9.54302978515625	36.4925537109375	37.2103271484375
MetaCardis_2020_a	1	Eubacterium_eligens	PWY-5097:_L-lysine_biosynthesis_VI	9.54302978515625	0.7177734375	27.6672973632812	37.2103271484375
MetaCardis_2020_a	1	PWY0-1319:_CDP-diacylglycerol_biosynthesis_II	Eubacterium_eligens	12.2481079101562	9.54302978515625	28.2767944335938	40.52490234375
MetaCardis_2020_a	1	Eubacterium_eligens	PWY0-1319:_CDP-diacylglycerol_biosynthesis_II	9.54302978515625	12.2481079101562	30.9818725585938	40.52490234375
MetaCardis_2020_a	1	Eubacterium_eligens	PWY-5667:_CDP-diacylglycerol_biosynthesis_I	9.54302978515625	19.7744750976562	33.1671752929688	42.710205078125
