base	contributing	base_IG_1D	contributing_IG_1D	IG_2D_added	total_IG
PWY-5100:_pyruvate_fermentation_to_acetate_and_lactate_II	Dialister_pneumosintes	4.10249328613281	11.7860412597656	26.6360015869141	30.7384948730469
Acidaminococcus_intestini	Gordonibacter_pamelaeae	9.58273315429688	14.6438446044922	26.0726165771484	35.6553497314453
Parabacteroides_merdae	Gordonibacter_pamelaeae	0.085113525390625	14.6438446044922	25.3570556640625	25.4421691894531
Coprococcus_catus	Gordonibacter_pamelaeae	0.078826904296875	14.6438446044922	25.1962432861328	25.2750701904297
Coprococcus_catus	Blautia_hydrogenotrophica	0.078826904296875	25.5003662109375	25.4498901367188	25.5287170410156
Butyricimonas_virosa	Gordonibacter_pamelaeae	4.13160705566406	14.6438446044922	26.5626068115234	30.6942138671875
Bacteroides_stercoris	Blautia_hydrogenotrophica	3.4833984375	25.5003662109375	26.7733764648438	30.2567749023438
Roseburia_hominis	Gordonibacter_pamelaeae	0.089874267578125	14.6438446044922	25.828857421875	25.9187316894531
Roseburia_hominis	Blautia_hydrogenotrophica	0.089874267578125	25.5003662109375	28.0110931396484	28.1009674072266
Bacteroides_xylanisolvens	Gordonibacter_pamelaeae	3.10650634765625	14.6438446044922	25.3360595703125	28.4425659179688
Bacteroides_thetaiotaomicron	Gordonibacter_pamelaeae	1.14395141601562	14.6438446044922	25.0711364746094	26.215087890625
Kluyvera_georgiana	Gordonibacter_pamelaeae	1.52587890625e-05	14.6438446044922	25.1558380126953	25.1558532714844
Actinomyces_cardiffensis	Gordonibacter_pamelaeae	1.52587890625e-05	14.6438446044922	25.1558380126953	25.1558532714844
Oxalobacter_formigenes	Blautia_hydrogenotrophica	2.26213073730469	25.5003662109375	25.8335571289062	28.0956878662109
Ruthenibacterium_lactatiformans	Gordonibacter_pamelaeae	0.411773681640625	14.6438446044922	29.7548065185547	30.1665802001953
Ruthenibacterium_lactatiformans	Blautia_hydrogenotrophica	0.411773681640625	25.5003662109375	26.1763610839844	26.588134765625
Roseburia_inulinivorans	Gordonibacter_pamelaeae	1.0010986328125	14.6438446044922	25.9341583251953	26.9352569580078
Roseburia_inulinivorans	Blautia_hydrogenotrophica	1.0010986328125	25.5003662109375	25.1937408447266	26.1948394775391
Catenibacterium_mitsuokai	Gordonibacter_pamelaeae	0.16107177734375	14.6438446044922	25.2445526123047	25.4056243896484
