Feature1	Feature2	IG
Atopobium_rimae	Clostridium_sp_7_2_43FAA	0.721542358398438
Atopobium_rimae	Clostridium_sp_CAG_167	0.721542358398438
Atopobium_rimae	Clostridium_sp_CAG_590	0.721542358398438
Atopobium_rimae	Clostridium_sp_CAG_632	0.721542358398438
Atopobium_rimae	Clostridium_sp_CAG_678	0.721542358398438
Atopobium_rimae	Clostridium_sp_CAG_964	0.721542358398438
Atopobium_rimae	Clostridium_sp_MSTE9	0.721542358398438
Atopobium_rimae	Clostridium_sp_SY8519	1.45555114746094
Atopobium_rimae	Clostridium_sporogenes	0.721542358398438
Atopobium_rimae	Collinsella_massiliensis	0.721542358398438
Atopobium_rimae	Comamonas_aquatica	0.721542358398438
Atopobium_rimae	Coprobacter_sp	0.721542358398438
Atopobium_rimae	Coprothermobacter_proteolyticus	0.721542358398438
Atopobium_rimae	Corynebacterium_accolens	0.721542358398438
Atopobium_rimae	Corynebacterium_amycolatum	0.721542358398438
Atopobium_rimae	Corynebacterium_aurimucosum	0.721542358398438
Atopobium_rimae	Corynebacterium_callunae	0.721542358398438
Atopobium_rimae	Corynebacterium_casei	0.721542358398438
Atopobium_rimae	Corynebacterium_falsenii	0.721542358398438
Atopobium_rimae	Corynebacterium_flavescens	0.721542358398438
Atopobium_rimae	Corynebacterium_glutamicum	0.721542358398438
Atopobium_rimae	Corynebacterium_jeikeium	0.721542358398438
Atopobium_rimae	Corynebacterium_kroppenstedtii	0.721542358398438
Atopobium_rimae	Corynebacterium_matruchotii	0.721542358398438
Atopobium_rimae	Corynebacterium_oculi	0.721542358398438
Atopobium_rimae	Corynebacterium_pseudodiphtheriticum	0.721542358398438
Atopobium_rimae	Corynebacterium_riegelii	0.721542358398438
Atopobium_rimae	Corynebacterium_simulans	0.721542358398438
Atopobium_rimae	Corynebacterium_striatum	0.721542358398438
Atopobium_rimae	Corynebacterium_urealyticum	0.721542358398438
Atopobium_rimae	Corynebacterium_vitaeruminis	0.721542358398438
Atopobium_rimae	Criibacterium_bergeronii	0.721542358398438
Atopobium_rimae	Cronobacter_dublinensis	0.721542358398438
Atopobium_rimae	Cronobacter_malonaticus	0.721542358398438
Atopobium_rimae	Cronobacter_sakazakii	0.721542358398438
Atopobium_rimae	Cutibacterium_acnes	0.721542358398438
Atopobium_rimae	Cutibacterium_granulosum	0.721542358398438
Atopobium_rimae	DENITRIFICATION-PWY:_nitrate_reduction_I_(denitrification)	0.721542358398438
Atopobium_rimae	DHGLUCONATE-PYR-CAT-PWY:_glucose_degradation_(oxidative)	0.721542358398438
Atopobium_rimae	Desulfotomaculum_ruminis	0.721542358398438
Atopobium_rimae	Desulfovibrio_legallii	0.721542358398438
