Feature	IG	p_value	adjusted_p_value
Bacteroides_nordii	6.103515625e-05	0.992660749759259	1.0
Bifidobacterium_pseudocatenulatum	6.52352905273438	0.0026362589365552	1.0
Sharpea_azabuensis	0.002105712890625	0.956912021972935	1.0
Gemella_haemolysans	21.2190246582031	5.83991433028002e-08	0.0001004465264808
Streptococcus_parasanguinis	10.1763916015625	0.0001726563563894	0.287990802457647
Roseburia_faecis	3.23110961914062	0.0343083913379594	1.0
Denitrobacterium_detoxificans	0.745452880859375	0.309357432364716	1.0
Eubacterium_sp_CAG_38	1.21875	0.193660793857857	1.0
Ruminococcus_callidus	0.182281494140625	0.615183240711981	1.0
Eisenbergiella_tayi	2.18081665039062	0.0820786324511543	1.0
Bacteroides_sp_D2	1.26461791992188	0.185483393629654	1.0
Cardiobacterium_hominis	3.0517578125e-05	0.994810329793722	1.0
Eubacterium_yurii	3.0517578125e-05	0.994810329793722	1.0
Clostridium_perfringens	5.71249389648438	0.0048912948052772	1.0
Parabacteroides_sp_426_9	0.41949462890625	0.44570813389401	1.0
Eubacterium_sp_OM08_24	3.74371337890625	0.022718670576795	1.0
Ruminococcus_gnavus	10.8908996582031	0.0001020717624766	0.171378489198362
Flavonifractor_plautii	0.3048095703125	0.515664502672914	1.0
Fusobacterium_nucleatum	7.88589477539062	0.0009450866120547	1.0
Phascolarctobacterium_faecium	0.950225830078125	0.251078503134537	1.0
Eggerthella_lenta	12.3606262207031	3.4806246840321e-05	0.0585789134322602
Eubacterium_ventriosum	0.082611083984375	0.735052066455425	1.0
Haemophilus_parainfluenzae	1.6392822265625	0.131684968656539	1.0
Intestinibacter_bartlettii	0.79864501953125	0.292700770617862	1.0
Eisenbergiella_massiliensis	0.679931640625	0.331613828874983	1.0
Dielma_fastidiosa	0.1170654296875	0.687059468394336	1.0
Alistipes_indistinctus	2.2510986328125	0.0773042642578876	1.0
Erysipelatoclostridium_ramosum	5.76687622070312	0.0046917375361244	1.0
Clostridium_bolteae	7.5947265625	0.0011754588860281	1.0
Clostridium_saccharolyticum	0.07012939453125	0.755191617051897	1.0
Anaerotruncus_colihominis	0.13641357421875	0.663658918119593	1.0
Catabacter_hongkongensis	1.26388549804688	0.185610774629751	1.0
Streptococcus_gordonii	4.839111328125	0.0095958024335914	1.0
Coprobacillus_cateniformis	1.18630981445312	0.199698967688312	1.0
Christensenella_minuta	0.454071044921875	0.427547538282967	1.0
Hungatella_hathewayi	0.1590576171875	0.638658691560003	1.0
Ruminococcaceae_bacterium_D16	0.293792724609375	0.523351677873049	1.0
Turicibacter_sanguinis	0.06988525390625	0.755604504783551	1.0
Clostridium_disporicum	0.290985107421875	0.525343172128077	1.0
Streptococcus_sp_A12	5.96844482421875	0.0040216332409006	1.0
Clostridium_clostridioforme	0.12615966796875	0.675798101984954	1.0
Weissella_cibaria	4.66387939453125	0.0109988089936236	1.0
Streptococcus_australis	7.02584838867188	0.0018031129489824	1.0
Clostridium_innocuum	10.8209533691406	0.0001074527039028	0.180305637148973
Megasphaera_elsdenii	0.20086669921875	0.59771212322772	1.0
Streptococcus_oralis	27.8957824707031	5.01409814390849e-10	8.69946027968123e-07
Blautia_hansenii	2.07327270507812	0.0900115814216674	1.0
Clostridiales_bacterium_1_7_47FAA	0.97601318359375	0.244747088002718	1.0
Streptococcus_infantis	23.7555236816406	9.543202132803941e-09	1.64715668812196e-05
Fretibacterium_fastidiosum	0.4801025390625	0.414602682388864	1.0
Streptococcus_agalactiae	2.06179809570312	0.0909058365016185	1.0
Romboutsia_ilealis	0.332672119140625	0.497072322688155	1.0
Veillonella_infantium	2.56900024414062	0.0591381784846944	1.0
Prevotella_sp_oral_taxon_473	3.0517578125e-05	0.994810329793722	1.0
Parasutterella_excrementihominis	1.83837890625	0.110396626448746	1.0
Porphyromonas_asaccharolytica	2.92559814453125	0.0440214153564365	1.0
Coprococcus_eutactus	2.2510986328125	0.0773042642578876	1.0
Prevotella_sp_CAG_279	0.027099609375	0.84631310285658	1.0
Lachnospira_pectinoschiza	1.5369873046875	0.144373225333636	1.0
Prevotella_sp_CAG_5226	0.26593017578125	0.543736954822325	1.0
Fusobacterium_sp_oral_taxon_370	0.1612548828125	0.63635067165822	1.0
Mitsuokella_multacida	0.011444091796875	0.899766860885959	1.0
Anaerococcus_vaginalis	2.92559814453125	0.0440214153564365	1.0
Bacteroides_salyersiae	0.959381103515625	0.248807954992967	1.0
Bacteroides_eggerthii	0.015625	0.882992903975416	1.0
Lactobacillus_rogosae	0.37078857421875	0.473402880122131	1.0
Actinomyces_sp_oral_taxon_181	26.2251281738281	1.6439372223827602e-09	2.84729926916694e-06
Bifidobacterium_dentium	11.8593444824219	5.02000015922633e-05	0.0844364026781868
Alloscardovia_omnicolens	3.12380981445312	0.0374348092667544	1.0
Mogibacterium_diversum	20.1407470703125	1.26370514854373e-07	0.0002168518034901
Streptococcus_vestibularis	23.8902587890625	8.669055486583e-09	1.49714588253288e-05
Aeriscardovia_aeriphila	0.024169921875	0.854760236037932	1.0
Bacteroides_galacturonicus	0.8486328125	0.278078894441087	1.0
Actinomyces_odontolyticus	32.620361328125	1.7596960097863e-11	3.05659196899881e-08
Actinomyces_sp_HMSC035G02	21.9498291015625	3.46325556705804e-08	5.96372608647394e-05
Sellimonas_intestinalis	3.31585693359375	0.032032554748749	1.0
Actinomyces_sp_S6_Spd3	25.7760925292969	2.26268832349867e-09	3.91671348797619e-06
Olsenella_profusa	6.2999267578125	0.0031240714892916	1.0
Streptococcus_sp_HPH0090	3.01324462890625	0.0409702725841003	1.0
Bacteroides_coprophilus	0.055908203125	0.780707157442927	1.0
Fusobacterium_periodonticum	2.46347045898438	0.0646026870348828	1.0
Paraprevotella_clara	2.20538330078125	0.0803746071055343	1.0
Gemella_asaccharolytica	0.1612548828125	0.63635067165822	1.0
Actinomyces_sp_oral_taxon_448	0.48321533203125	0.413093904411527	1.0
Clostridium_scindens	5.36370849609375	0.0063943239096038	1.0
Prevotella_timonensis	0.1961669921875	0.602029893842371	1.0
Prevotella_sp_CAG_1031	0.789794921875	0.295390663738944	1.0
Eubacterium_sp_CAG_251	5.22271728515625	0.007128810450004	1.0
Peptostreptococcus_anaerobius	4.71881103515625	0.0105376908604143	1.0
Peptoniphilus_harei	2.92559814453125	0.0440214153564365	1.0
Streptococcus_pasteurianus	0.90826416015625	0.261817447266902	1.0
Holdemanella_biformis	0.02081298828125	0.865119061659028	1.0
Blautia_producta	1.118408203125	0.213070056148148	1.0
Slackia_exigua	0.1612548828125	0.63635067165822	1.0
Coprobacter_fastidiosus	1.91268920898438	0.103448965989124	1.0
Bacteroides_finegoldii	4.13003540039062	0.0167208006666843	1.0
Candidatus_Stoquefichus_sp_KLE1796	0.330963134765625	0.49817955715579	1.0
Clostridium_lavalense	0.498931884765625	0.405598134201059	1.0
Cloacibacillus_evryensis	3.0517578125e-05	0.994810329793722	1.0
Clostridium_methylpentosum	3.90728759765625	0.0199455850743193	1.0
Prevotella_stercorea	9.32073974609375	0.0003248660795631	0.538627959915698
Blautia_coccoides	5.03384399414062	0.0082499815601643	1.0
Actinomyces_graevenitzii	21.0833435058594	6.43519343369205e-08	0.0001104922712564
Butyricimonas_synergistica	5.48178100585938	0.0058388955438513	1.0
Clostridium_aldenense	1.44171142578125	0.157440787517903	1.0
Blautia_sp_CAG_257	1.0360107421875	0.230752681101916	1.0
Gemella_bergeri	0.567047119140625	0.375283765561061	1.0
Lactococcus_piscium	3.0517578125e-05	0.994810329793722	1.0
Propionibacterium_acidifaciens	2.37176513671875	0.0697894847997438	1.0
Alistipes_onderdonkii	1.432373046875	0.158792187141407	1.0
Leuconostoc_citreum	2.06179809570312	0.0909058365016185	1.0
Lactonifactor_longoviformis	3.21786499023438	0.0346790569442657	1.0
Streptococcus_cristatus	20.1407470703125	1.26370514854373e-07	0.0002168518034901
Eubacterium_infirmum	4.71881103515625	0.0105376908604143	1.0
Dialister_sp_CAG_357	4.34634399414062	0.0141021373123635	1.0
Ruminococcus_lactaris	0.31787109375	0.50680267287253	1.0
Clostridium_spiroforme	0.0484619140625	0.795484148514732	1.0
Coprobacter_secundus	8.57037353515625	0.000567076429524	0.935676108714617
Roseburia_sp_CAG_303	0.03277587890625	0.831202476707195	1.0
Roseburia_sp_CAG_309	0.002105712890625	0.956912021972935	1.0
Sutterella_parvirubra	4.182861328125	0.0160382373033329	1.0
Mogibacterium_timidum	3.81344604492188	0.0214906462386817	1.0
Treponema_denticola	3.0517578125e-05	0.994810329793722	1.0
Klebsiella_aerogenes	5.6279296875	0.0052189385800631	1.0
Megamonas_rupellensis	0.129638671875	0.671616249627665	1.0
Dorea_sp_CAG_317	0.07379150390625	0.749090666143398	1.0
Eubacterium_sp_CAG_274	3.00103759765625	0.0413815486255641	1.0
Lactobacillus_mucosae	21.9498291015625	3.46325556705804e-08	5.96372608647394e-05
Dialister_succinatiphilus	0.907135009765625	0.262114185674942	1.0
Prevotella_sp_CAG_617	0.1961669921875	0.602029893842371	1.0
Veillonella_atypica	8.42279052734375	0.0006329561219082	1.0
Clostridium_ventriculi	3.0517578125e-05	0.994810329793722	1.0
Parabacteroides_sp_CAG_409	10.6961975097656	0.0001177689743415	0.197498569970717
Enterococcus_faecium	7.22869873046875	0.0015475665456464	1.0
