base	contributing	base_IG_1D_mean	contributing_IG_1D_mean	IG_2D_added_mean	IG_2D_added_std	total_IG_mean	n_runs	ig_gain	ig_gain_pct
Akkermansia_muciniphila	Bacteroides_uniformis	2.14767456054688	22.264200846354168	26.7697219848633	0.0	28.9173965454102	3	26.7697219848633	1246.4515097690921
Alcaligenes_aquatilis	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Alistipes_inops	Bacteroides_uniformis	0.539840698242188	10.0741882324219	27.7028503417969		28.2426910400391	1	27.7028503417969	5131.671330450266
Alistipes_onderdonkii	Bacteroides_uniformis	0.23255920410156197	22.264200846354168	28.2281646728516	0.0	28.4607238769531	3	28.2281646728516	12138.055245718828
Alistipes_shahii	Prevotella_sp_885	14.996208190918	10.3194580078125	27.721549987793		42.7177581787109	1	27.721549987793	184.85706276458419
Alistipes_sp_An31A	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Alistipes_sp_An66	Bacteroides_thetaiotaomicron	0.514633178710938	22.297490437825502	24.9995498657227	0.0	25.514183044433604	3	24.9995498657227	4857.741572034279
Alistipes_sp_An66	Bacteroides_uniformis	0.514633178710938	22.264200846354168	29.570495605468796	0.0	30.0851287841797	3	29.570495605468796	5745.936490052483
Alistipes_sp_An66	Firmicutes_bacterium_CAG_791	0.514633178710938	24.5907211303711	25.1872634887695	0.0	25.7018966674805	2	25.1872634887695	4894.216799596751
Alistipes_sp_CAG_831	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Alistipes_sp_CHKCI003	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Alistipes_timonensis	Bacteroides_uniformis	1.3743896484375	22.264200846354168	27.042381286621104	0.0	28.416770935058604	3	27.042381286621104	1967.592037481127
Alkalibacterium_thalassium	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Alkaliphilus_oremlandii	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Allisonella_histaminiformans	Bacteroides_thetaiotaomicron	0.257278442382812	22.297490437825502	25.1195449829102	0.0	25.376823425293	3	25.1195449829102	9763.563845560797
Allisonella_histaminiformans	Bacteroides_uniformis	0.257278442382812	22.264200846354168	29.224479675293	0.0	29.4817581176758	3	29.224479675293	11359.086056580309
Alloprevotella_rava	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Alloprevotella_tannerae	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Alloscardovia_omnicolens	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Anaerobiospirillum_thomasii	Bacteroides_thetaiotaomicron	0.024709065755208332	22.297490437825502	26.925654093424466	0.037855134684895334	26.9503631591797	3	26.925654093424466	108970.74927953885
Anaerobiospirillum_thomasii	Bacteroides_uniformis	0.024709065755208332	22.264200846354168	28.5993220011393	0.03785513468483739	28.6240310668945	3	28.5993220011393	115744.24660354045
Anaerobiospirillum_thomasii	Firmicutes_bacterium_CAG_791	0.0028533935546875	24.5907211303711	25.0161209106445	0.0	25.0189743041992	2	25.0161209106445	876714.7058823518
Anaerococcus_hydrogenalis	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Anaerococcus_lactolyticus	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Anaerococcus_prevotii	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Anaerococcus_tetradius	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Anaerococcus_vaginalis	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Anaerocolumna_aminovalerica	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Anaerofilum_sp_An201	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Anaerofustis_stercorihominis	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Anaeroglobus_geminatus	Bacteroides_uniformis	0.539840698242188	10.0741882324219	27.7028503417969		28.2426910400391	1	27.7028503417969	5131.671330450266
Anaerolineaceae_bacterium_oral_taxon_439	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Anaeromassilibacillus_sp_An172	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Anaeromassilibacillus_sp_An250	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Anaerosporobacter_mobilis	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Anaerostipes_caccae	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Anaerostipes_hadrus	Bacteroides_uniformis	0.33770751953125	19.2166976928711	28.97291564941405	0.240974774948447	29.3106231689453	2	28.97291564941405	8579.29242725465
Anaerostipes_hadrus	Firmicutes_bacterium_CAG_791	0.33770751953125	24.5907211303711	25.113967895507848	0.240974774948447	25.4516754150391	2	25.113967895507848	7436.603108621011
Anaerostipes_sp_494a	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Anaerostipes_sp_992a	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Anaerotignum_lactatifermentans	Bacteroides_uniformis	1.3743896484375	22.264200846354168	27.042381286621104	0.0	28.416770935058604	3	27.042381286621104	1967.592037481127
Anaerotruncus_colihominis	Bacteroides_uniformis	1.3743896484375	22.264200846354168	27.042381286621104	0.0	28.416770935058604	3	27.042381286621104	1967.592037481127
Anaerotruncus_sp_CAG_528	Bacteroides_uniformis	2.30203247070312	22.264200846354168	26.5149002075195	0.0	28.8169326782227	3	26.5149002075195	1151.8039187093193
Arcobacter_butzleri	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Arcobacter_cryaerophilus	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Arthrospira_platensis	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Asaccharobacter_celatus	Bacteroides_uniformis	2.0745849609375	10.0741882324219	26.1814727783203		28.2560577392578	1	26.1814727783203	1262.01015004413
Aspergillus_cristatus	Bacteroides_uniformis	0.539840698242188	10.0741882324219	27.7028503417969		28.2426910400391	1	27.7028503417969	5131.671330450266
Atlantibacter_hermannii	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Atopobium_deltae	Bacteroides_uniformis	0.514633178710938	10.0741882324219	27.8027496337891		28.3173828125	1	27.8027496337891	5402.440181456995
Atopobium_minutum	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Atopobium_parvulum	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Atopobium_rimae	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Atopobium_vaginae	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
BIOTIN-BIOSYNTHESIS-PWY:_biotin_biosynthesis_I	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
BRANCHED-CHAIN-AA-SYN-PWY:_superpathway_of_branched_amino_acid_biosynthesis	Bacteroides_thetaiotaomicron	0.43822479248046897	21.647670745849602	26.57051849365235	0.750685948197281	27.0087432861328	2	26.57051849365235	6063.216629815977
BRANCHED-CHAIN-AA-SYN-PWY:_superpathway_of_branched_amino_acid_biosynthesis	Bacteroides_uniformis	0.534210205078125	19.2166976928711	30.5480270385742	1.503454287885743	31.0822372436523	2	30.5480270385742	5718.353327620676
BRANCHED-CHAIN-AA-SYN-PWY:_superpathway_of_branched_amino_acid_biosynthesis	Firmicutes_bacterium_CAG_791	0.327804565429688	24.5907211303711	25.0762176513672		25.4040222167969	1	25.0762176513672	7649.746311036627
BRANCHED-CHAIN-AA-SYN-PWY:_superpathway_of_branched_amino_acid_biosynthesis	Fusicatenibacter_saccharivorans	0.54864501953125	9.25564575195312	25.3196792602539		25.8683242797852	1	25.3196792602539	4614.94743575481
Bacillus_aerius	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Bacillus_altitudinis	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Bacillus_cereus_group	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Bacillus_coagulans	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Bacillus_haynesii	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Bacillus_megaterium	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Bacillus_sp_FJAT_27916	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Bacillus_stratosphericus	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Bacteroidales_bacterium_KA00251	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Bacteroides_caccae	Bacteroides_uniformis	0.0005645751953125	10.0741882324219	28.2209930419922		28.2215576171875	1	28.2209930419922	4998624.324324327
Bacteroides_caccae	Firmicutes_bacterium_CAG_791	0.0005645751953125	24.5907211303711	28.1239395141602		28.1245040893555	1	28.1239395141602	4981433.783783792
Bacteroides_caecimuris	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Bacteroides_clarus	Bacteroides_uniformis	1.30398559570312	22.264200846354168	27.2555770874023	0.0	28.5595626831055	3	27.2555770874023	2090.1747057033913
Bacteroides_coagulans	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Bacteroides_coprocola	Bacteroides_uniformis	2.29264831542969	22.264200846354168	26.3777618408203	0.0	28.67041015625	3	26.3777618408203	1150.5367684740847
Bacteroides_coprophilus	Bacteroides_uniformis	2.0745849609375	10.0741882324219	26.1814727783203		28.2560577392578	1	26.1814727783203	1262.01015004413
Bacteroides_coprophilus	Firmicutes_bacterium_CAG_791	2.0745849609375	24.5907211303711	25.0007858276367	0.0	27.0753707885742	2	25.0007858276367	1205.0981906443062
Bacteroides_dorei	Prevotella_sp_885	10.4746704101562	10.3194580078125	28.5653839111328		39.0400543212891	1	28.5653839111328	272.7091430336167
Bacteroides_eggerthii	Bacteroides_uniformis	0.723037719726562	10.0741882324219	27.5503768920898		28.2734146118164	1	27.5503768920898	3810.365094439165
Bacteroides_eggerthii	Prevotella_sp_CAG_520	0.723037719726562	15.33506774902345	25.039821624755852	0.09642119979975322	25.7628593444824	2	25.039821624755852	3463.141817030708
Bacteroides_faecichinchillae	Bacteroides_uniformis	0.723037719726562	10.0741882324219	27.5503768920898		28.2734146118164	1	27.5503768920898	3810.365094439165
Bacteroides_faecis	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Bacteroides_faecis_CAG_32	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Bacteroides_finegoldii	Bacteroides_uniformis	2.19093322753906	22.264200846354168	26.3599319458008	0.0	28.5508651733398	3	26.3599319458008	1203.1371661385265
Bacteroides_fluxus	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Bacteroides_fragilis	Bacteroides_uniformis	3.222900390625	10.0741882324219	24.9235687255859		28.1464691162109	1	24.9235687255859	773.327304749639
Bacteroides_galacturonicus	Bacteroides_uniformis	0.647018432617188	22.264200846354168	29.6826477050781	0.0	30.3296661376953	3	29.6826477050781	4587.604650614336
Bacteroides_graminisolvens	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Bacteroides_heparinolyticus	Bacteroides_uniformis	0.0	10.0741882324219	28.3591918945312		28.3591918945312	1	28.3591918945312	
Bacteroides_massiliensis	Bacteroides_uniformis	2.24205017089844	10.0741882324219	25.9868011474609		28.2288513183594	1	25.9868011474609	1159.0642120665568
Bacteroides_massiliensis	Firmicutes_bacterium_CAG_791	2.24205017089844	24.5907211303711	24.9579696655273		27.2000198364258	1	24.9579696655273	1113.1762343893524
Bacteroides_nordii	Bacteroides_uniformis	2.0745849609375	10.0741882324219	26.1814727783203		28.2560577392578	1	26.1814727783203	1262.01015004413
