feature1,feature2,pair_ig_mean,pair_ig_std,pair_ig_count,f1_ig_mean,f2_ig_mean,mean_individual_ig,ig_difference_raw,ig_difference_pct
PWY-7187:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_II,NAGLIPASYN-PWY:_lipid_IVA_biosynthesis_(E._coli),61.932861328125,4.149372792818678,6,35.7767333984375,5.685546875,20.73114013671875,41.20172119140625,66.52642927817658
PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation,PWY-7118:_chitin_deacetylation,75.80908203125,2.1084043918824142,9,8.3525390625,42.560546875,25.45654296875,50.3525390625,66.42019361445861
PWY-7805:_(aminomethyl)phosphonate_degradation,GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,68.24027506510417,3.1721702049766387,18,45.3115234375,0.6389567057291666,22.975240071614582,45.26503499348959,66.33184721237538
P122-PWY:_heterolactic_fermentation,PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation,57.808349609375,0.0,3,30.095458984375,8.9873046875,19.5413818359375,38.2669677734375,66.1962640899051
OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli),SULFATE-CYS-PWY:_superpathway_of_sulfate_assimilation_and_cysteine_biosynthesis,67.1259765625,0.0,3,12.9912109375,32.398193359375,22.6947021484375,44.4312744140625,66.19087972998531
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,DARABCATK12-PWY:_D-arabinose_degradation_I,64.16287667410714,2.3954531717092,21,0.7254115513392857,42.731898716517854,21.72865513392857,42.43422154017857,66.13516060962843
HEME-BIOSYNTHESIS-II-1:_heme_b_biosynthesis_V_(aerobic),GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,80.25634765625,0.0,3,53.520263671875,0.999267578125,27.259765625,52.99658203125,66.03413135399873
PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,PWY-5850:_superpathway_of_menaquinol-6_biosynthesis,72.69423828125,3.2309528063952766,15,0.139501953125,49.292431640625,24.715966796874998,47.978271484375,66.0001020971562
PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,REDCITCYC:_TCA_cycle_VI_(Helicobacter),74.7130596454327,5.222454244832275,39,0.2605731670673077,50.57271634615385,25.416644756610577,49.29641488882211,65.98098795949346
PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,GLYOXYLATE-BYPASS:_glyoxylate_cycle,77.2552959735577,6.508118292405785,39,0.2605731670673077,52.40882286658654,26.334698016826923,50.920597956730774,65.91211296913477
OANTIGEN-PWY:_O-antigen_building_blocks_biosynthesis_(E._coli),GLUCARDEG-PWY:_D-glucarate_degradation_I,60.63427734375,0.5594900343265659,6,10.5833740234375,30.8441162109375,20.7137451171875,39.9205322265625,65.83822546485315
PWY0-41:_allantoin_degradation_IV_(anaerobic),GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,75.586669921875,0.0,3,50.664306640625,0.999267578125,25.831787109375,49.7548828125,65.82494355674848
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,PWY-5840:_superpathway_of_menaquinol-7_biosynthesis,68.94696044921875,5.001374646487953,12,0.81854248046875,46.312744140625,23.565643310546875,45.381317138671875,65.8206204348869
TRNA-CHARGING-PWY:_tRNA_charging,PWY-8113:_3PG-factor_420_biosynthesis,84.18881225585938,2.5218381958179945,24,27.6566162109375,29.936676025390625,28.796646118164062,55.39216613769531,65.79516286481417
GALACTARDEG-PWY:_D-galactarate_degradation_I,PWY-8073:_lipid_IVA_biosynthesis_(P._putida),59.632893880208336,1.7133663826042018,9,37.836100260416664,2.964599609375,20.400349934895832,39.2325439453125,65.79010574956091
GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,TCA-GLYOX-BYPASS:_superpathway_of_glyoxylate_bypass_and_TCA,74.584716796875,3.519431209095018,9,0.646484375,50.506510416666664,25.576497395833332,49.00821940104167,65.70812561306802
PWY-5705:_allantoin_degradation_to_glyoxylate_III,NAGLIPASYN-PWY:_lipid_IVA_biosynthesis_(E._coli),78.8619384765625,12.645624779197032,6,49.0521240234375,5.1751708984375,27.1136474609375,51.748291015625,65.61884226445235
PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,TCA-GLYOX-BYPASS:_superpathway_of_glyoxylate_bypass_and_TCA,72.30402483258929,3.508836987547194,21,0.3269740513392857,49.434116908482146,24.880545479910715,47.42347935267858,65.588989634369
"PWY-7409:_phospholipid_remodeling_(phosphatidylethanolamine,_yeast)",GALACT-GLUCUROCAT-PWY:_superpathway_of_hexuronide_and_hexuronate_degradation,57.01171875,0.0,3,38.78662109375,0.527099609375,19.6568603515625,37.3548583984375,65.5213686193902
NAGLIPASYN-PWY:_lipid_IVA_biosynthesis_(E._coli),PWY-7942:_5-oxo-L-proline_metabolism,70.82194010416667,4.00966932121145,27,5.458333333333333,43.385715060763886,24.42202419704861,46.39991590711806,65.51630164165499
CARNMET-PWY:_L-carnitine_degradation_I,GALACTUROCAT-PWY:_D-galacturonate_degradation_I,66.1134033203125,0.33604169604748046,6,45.5341796875,0.167236328125,22.8507080078125,43.2626953125,65.43710222100772
PWY0-845:_superpathway_of_pyridoxal_5'-phosphate_biosynthesis_and_salvage,PWY0-42:_2-methylcitrate_cycle_I,92.699853515625,5.4434092517475925,15,0.139501953125,63.964697265625,32.052099609375,60.647753906249996,65.42378612931414
