data_type,base_feature,contributing_feature,base_IG_1D_mean,total_IG_2D_mean,ig_difference_raw,ig_difference_pct,pair_ig_count
taxa,Slackia_exigua,Fusobacterium_nucleatum,59.985,428.643,368.657,614.58,2/28
taxa,Clostridium_sp_AF36_4,Parvimonas_micra,10.122,378.461,368.339,3639.12,6/28
taxa,Streptococcus_sanguinis,Peptostreptococcus_stomatis,0.186,368.306,368.121,198397.7,4/28
taxa,Streptococcus_cristatus,Parvimonas_micra,3.838,371.925,368.088,9591.5,6/28
taxa,Phocaeicola_dorei,Parvimonas_micra,0.744,368.624,367.88,49469.37,2/28
taxa,Lacrimispora_amygdalina,Parvimonas_micra,3.059,370.326,367.267,12007.72,2/28
taxa,Candidatus_Saccharibacteria_unclassified_SGB19850,Peptostreptococcus_stomatis,1.248,368.151,366.903,29406.81,4/28
taxa,Prevotella_nigrescens,Fusobacterium_nucleatum,56.651,423.462,366.811,647.49,2/28
taxa,Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,Parvimonas_micra,1.568,368.339,366.771,23384.42,6/28
taxa,Alistipes_onderdonkii,Parvimonas_micra,1.122,367.763,366.641,32675.36,6/28
taxa,Flavonifractor_plautii,Parvimonas_micra,8.121,374.653,366.532,4513.6,2/28
taxa,Gemella_haemolysans,Peptostreptococcus_stomatis,5.914,372.302,366.388,6195.59,4/28
taxa,Phascolarctobacterium_faecium,Parvimonas_micra,5.611,371.93,366.319,6528.2,2/28
taxa,Methanobrevibacter_smithii,Parvimonas_micra,19.027,385.083,366.056,1923.84,2/28
taxa,Streptococcus_sp_A12,Peptostreptococcus_stomatis,1.344,367.374,366.029,27224.54,4/28
taxa,Enterocloster_bolteae,Parvimonas_micra,4.749,370.457,365.708,7701.5,2/28
taxa,Intestinimonas_massiliensis,Peptostreptococcus_stomatis,0.668,366.222,365.554,54746.22,2/28
taxa,Peptostreptococcus_SGB749,Peptostreptococcus_stomatis,40.355,405.831,365.476,905.66,4/28
taxa,Haemophilus_parainfluenzae,Parvimonas_micra,0.327,365.325,364.998,111652.91,4/28
taxa,Clostridia_bacterium,Parvimonas_micra,1.512,366.313,364.802,24134.18,6/28
taxa,Streptococcus_parasanguinis,Parvimonas_micra,0.893,365.637,364.745,40852.99,6/28
taxa,Actinomyces_sp_ICM47,Parvimonas_micra,0.204,364.879,364.675,179030.44,6/28
taxa,Abiotrophia_sp_HMSC24B09,Parvimonas_micra,0.389,364.908,364.519,93746.65,6/28
taxa,Veillonella_atypica,Parvimonas_micra,1.221,365.574,364.353,29850.82,4/28
taxa,Dorea_sp_AF24_7LB,Parvimonas_micra,4.046,368.307,364.261,9002.13,4/28
taxa,Bacilli_unclassified_SGB6428,Parvimonas_micra,0.607,364.602,363.995,59984.81,4/28
taxa,Lachnospiraceae_bacterium_OM04_12BH,Parvimonas_micra,2.47,366.394,363.924,14731.75,4/28
taxa,Acidaminococcus_fermentans,Parvimonas_micra,4.098,367.89,363.792,8878.06,2/28
taxa,Bacilli_bacterium,Parvimonas_micra,2.435,366.177,363.741,14935.43,4/28
taxa,Veillonella_rogosae,Parvimonas_micra,0.383,364.121,363.738,94926.54,4/28
taxa,Coriobacteriia_bacterium,Parvimonas_micra,2.55,365.916,363.366,14247.08,6/28
taxa,Intestinimonas_massiliensis,Parvimonas_micra,0.454,363.815,363.361,80017.51,6/28
taxa,Bacteroides_eggerthii,Parvimonas_micra,12.666,376.025,363.36,2868.89,2/28
taxa,Actinomyces_SGB17168,Parvimonas_micra,0.064,363.41,363.345,566957.33,4/28
taxa,Bacteroides_clarus,Parvimonas_micra,0.316,363.527,363.212,115103.68,4/28
taxa,Isoptericola_variabilis,Parvimonas_micra,9.256,372.398,363.143,3923.52,6/28
taxa,GGB3278_SGB4328,Parvimonas_micra,9.609,372.627,363.019,3778.0,4/28
taxa,Bifidobacterium_breve,Parvimonas_micra,0.531,363.491,362.96,68353.29,4/28
taxa,Bifidobacterium_longum,Parvimonas_micra,6.338,369.216,362.878,5725.53,2/28
taxa,Clostridium_spiroforme,Parvimonas_micra,5.086,367.943,362.857,7134.35,4/28
taxa,GGB3005_SGB3996,Parvimonas_micra,0.247,363.0,362.753,146676.7,4/28
taxa,Blautia_sp_OF03_15BH,Parvimonas_micra,4.487,367.202,362.715,8083.13,4/28
taxa,Ruminococcus_gnavus,Parvimonas_micra,2.063,364.721,362.658,17582.05,6/28
taxa,Rothia_mucilaginosa,Parvimonas_micra,0.591,363.13,362.539,61311.24,6/28
taxa,Lachnospiraceae_unclassified_SGB4894,Parvimonas_micra,0.107,362.645,362.537,337489.43,4/28
taxa,Turicibacter_sanguinis,Parvimonas_micra,0.305,362.813,362.507,118786.44,4/28
taxa,Actinomyces_sp_S6_Spd3,Peptostreptococcus_stomatis,4.471,366.892,362.421,8105.68,2/28
taxa,Clostridiaceae_bacterium_OM08_6BH,Parvimonas_micra,1.002,363.399,362.398,36180.89,6/28
taxa,GGB9615_SGB15053,Parvimonas_micra,1.481,363.282,361.801,24426.2,6/28
taxa,GGB4585_SGB6340,Parvimonas_micra,10.569,372.279,361.709,3422.28,6/28
taxa,Anaerostipes_hadrus,Parvimonas_micra,14.635,376.297,361.662,2471.13,6/28
taxa,Clostridium_sp_AF20_17LB,Parvimonas_micra,7.136,368.729,361.593,5067.09,4/28
taxa,Prevotella_stercorea,Parvimonas_micra,7.289,368.81,361.522,4960.12,2/28
taxa,Eggerthellaceae_unclassified_SGB14341,Parvimonas_micra,17.21,378.644,361.435,2100.18,6/28
taxa,Romboutsia_timonensis,Parvimonas_micra,0.755,362.16,361.405,47852.37,4/28
taxa,Enterococcus_faecium,Parvimonas_micra,2.717,364.054,361.337,13300.51,6/28
taxa,Alistipes_putredinis,Parvimonas_micra,7.315,368.6,361.285,4938.73,6/28
taxa,Dysosmobacter_sp_NSJ_60,Parvimonas_micra,6.288,367.511,361.224,5745.02,4/28
taxa,Fusicatenibacter_saccharivorans,Parvimonas_micra,10.488,371.669,361.181,3443.8,6/28
taxa,Alistipes_shahii,Parvimonas_micra,8.837,369.833,360.995,4084.97,2/28
taxa,Eisenbergiella_massiliensis,Parvimonas_micra,4.014,364.904,360.89,8989.88,4/28
taxa,Veillonella_dispar,Parvimonas_micra,1.426,362.268,360.842,25301.86,4/28
taxa,Collinsella_aerofaciens,Dialister_pneumosintes,9.15,369.988,360.839,3943.74,4/28
taxa,Trueperella_pyogenes,Peptostreptococcus_stomatis,9.067,369.772,360.705,3978.37,4/28
taxa,Evtepia_gabavorous,Parvimonas_micra,17.601,378.303,360.702,2049.34,6/28
taxa,Alistipes_finegoldii,Parvimonas_micra,1.032,361.633,360.601,34925.99,4/28
taxa,Clostridia_unclassified_SGB14951,Parvimonas_micra,7.292,367.865,360.573,4944.79,4/28
taxa,Selenomonas_sputigena,Fusobacterium_nucleatum,91.741,452.226,360.485,392.94,2/28
taxa,Christensenellaceae_bacterium,Parvimonas_micra,4.867,365.322,360.455,7406.44,6/28
taxa,Odoribacter_splanchnicus,Parvimonas_micra,6.24,366.682,360.442,5776.48,6/28
taxa,Clostridia_unclassified_SGB6276,Parvimonas_micra,3.48,363.875,360.395,10354.77,6/28
taxa,Actinomyces_sp_S6_Spd3,Parvimonas_micra,7.036,367.43,360.394,5122.16,6/28
taxa,GGB9603_SGB15035,Parvimonas_micra,1.771,362.147,360.376,20350.18,4/28
taxa,Clostridium_SGB6179,Parvimonas_micra,2.98,363.333,360.353,12090.96,4/28
taxa,Lactobacillus_mucosae,Parvimonas_micra,1.55,361.874,360.324,23247.8,4/28
taxa,Dialister_hominis,Parvimonas_micra,2.114,362.417,360.304,17047.52,4/28
taxa,Lachnospira_pectinoschiza,Parvimonas_micra,2.815,363.101,360.286,12798.51,4/28
taxa,Lachnospira_eligens,Parvimonas_micra,13.551,373.8,360.249,2658.47,4/28
taxa,Blautia_schinkii,Parvimonas_micra,2.579,362.821,360.242,13967.72,4/28
taxa,Lancefieldella_parvula,Parvimonas_micra,20.057,380.242,360.185,1795.77,6/28
taxa,Rothia_mucilaginosa,Peptostreptococcus_stomatis,0.327,360.44,360.114,110241.11,2/28
taxa,Bacteroides_faecis,Parvimonas_micra,8.81,368.882,360.071,4086.93,2/28
taxa,Trueperella_pyogenes,Parvimonas_micra,12.087,372.101,360.015,2978.65,6/28
taxa,Lancefieldella_parvula,Peptostreptococcus_stomatis,19.964,379.95,359.987,1803.19,4/28
taxa,Coprococcus_eutactus,Parvimonas_micra,0.327,359.808,359.481,109883.21,2/28
taxa,Clostridium_sp_AF36_4,Peptostreptococcus_stomatis,9.838,369.156,359.318,3652.3,2/28
taxa,GGB9646_SGB15123,Parvimonas_micra,4.255,363.45,359.194,8441.21,4/28
taxa,Blautia_wexlerae,Parvimonas_micra,12.074,371.261,359.186,2974.76,6/28
taxa,Bacteroides_uniformis,Parvimonas_micra,1.563,360.652,359.089,22974.52,2/28
taxa,Ruminococcus_lactaris,Parvimonas_micra,7.822,366.906,359.083,4590.58,6/28
taxa,Eubacterium_rectale,Parvimonas_micra,8.605,367.63,359.025,4172.45,6/28
taxa,Actinomyces_sp_ICM47,Peptostreptococcus_stomatis,0.075,359.069,358.995,480536.6,2/28
taxa,Agathobaculum_butyriciproducens,Parvimonas_micra,6.611,365.551,358.94,5429.56,4/28
taxa,Streptococcus_parasanguinis,Peptostreptococcus_stomatis,0.022,358.951,358.93,1651883.15,2/28
taxa,GGB51441_SGB71759,Parvimonas_micra,9.107,367.972,358.865,3940.51,4/28
taxa,Bacilli_unclassified_SGB6540,Parvimonas_micra,3.383,362.21,358.827,10607.74,4/28
taxa,Eikenella_corrodens,Fusobacterium_nucleatum,88.882,447.689,358.807,403.69,26/28
taxa,Lachnospiraceae_bacterium_BX3,Parvimonas_micra,19.5,378.269,358.769,1839.83,6/28
taxa,Ruminococcus_bicirculans,Parvimonas_micra,10.313,369.062,358.749,3478.61,4/28
taxa,Intestinibacter_bartlettii,Parvimonas_micra,10.373,369.072,358.698,3457.9,4/28
taxa,Eubacterium_siraeum,Parvimonas_micra,2.991,361.663,358.672,11991.83,4/28
taxa,GGB3486_SGB4658,Parvimonas_micra,4.72,363.278,358.559,7596.82,4/28
taxa,Lawsonibacter_sp_NSJ_51,Parvimonas_micra,13.773,372.318,358.546,2603.31,6/28
taxa,Eisenbergiella_massiliensis,Peptostreptococcus_stomatis,2.487,360.965,358.478,14413.73,2/28
taxa,Clostridiales_unclassified_SGB15145,Parvimonas_micra,0.9,359.256,358.355,39810.79,4/28
taxa,GGB4585_SGB6340,Peptostreptococcus_stomatis,10.558,368.818,358.261,3393.39,2/28
taxa,Blautia_massiliensis,Parvimonas_micra,9.392,367.651,358.26,3814.58,6/28
taxa,GGB4584_SGB6338,Parvimonas_micra,6.167,364.306,358.139,5806.89,4/28
taxa,Intestinibacter_bartlettii,Peptostreptococcus_stomatis,6.907,365.0,358.092,5184.13,2/28
taxa,Prevotella_sp_885,Parvimonas_micra,6.401,364.469,358.068,5594.37,4/28
taxa,Megasphaera_sp_BL7,Parvimonas_micra,10.147,368.174,358.027,3528.33,2/28
taxa,Peptostreptococcus_anaerobius,Fusobacterium_nucleatum,91.501,449.503,358.002,391.25,26/28
taxa,GGB3463_SGB4621,Parvimonas_micra,10.137,368.112,357.976,3531.47,2/28
taxa,Clostridium_phoceensis,Parvimonas_micra,2.944,360.789,357.844,12153.66,2/28
taxa,Limosilactobacillus_reuteri,Parvimonas_micra,4.45,362.262,357.812,8040.59,4/28
taxa,Streptococcus_lutetiensis,Parvimonas_micra,3.199,360.888,357.689,11181.36,6/28
taxa,Barnesiella_intestinihominis,Parvimonas_micra,13.259,370.923,357.664,2697.46,4/28
taxa,Anaerobutyricum_hallii,Parvimonas_micra,6.212,363.821,357.608,5756.51,6/28
taxa,Gemella_haemolysans,Parvimonas_micra,6.706,364.268,357.562,5332.13,6/28
taxa,GGB9557_SGB14966,Parvimonas_micra,5.675,363.199,357.524,6300.34,4/28
taxa,Paraprevotella_clara,Parvimonas_micra,9.005,366.528,357.523,3970.33,6/28
taxa,Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,Peptostreptococcus_stomatis,1.429,358.921,357.492,25017.73,2/28
taxa,Dorea_sp_AF24_7LB,Peptostreptococcus_stomatis,4.993,362.376,357.383,7157.09,2/28
taxa,Porphyromonas_SGB1980,Fusobacterium_nucleatum,84.87,442.237,357.368,421.08,26/28
taxa,GGB9595_SGB15019,Parvimonas_micra,7.199,364.534,357.335,4963.69,4/28
taxa,Lachnospiraceae_unclassified_SGB4882,Parvimonas_micra,13.258,370.521,357.263,2694.74,6/28
taxa,Bilophila_wadsworthia,Parvimonas_micra,12.137,369.386,357.249,2943.42,6/28
taxa,Bifidobacterium_pseudocatenulatum,Parvimonas_micra,0.045,357.246,357.201,799506.01,2/28
taxa,GGB9186_SGB14125,Parvimonas_micra,4.305,361.448,357.144,8296.86,4/28
taxa,Ruminococcus_sp_JE7A12,Parvimonas_micra,7.93,365.007,357.077,4502.98,4/28
taxa,Mogibacterium_diversum,Peptostreptococcus_stomatis,16.755,373.668,356.912,2130.14,4/28
taxa,Eubacteriaceae_bacterium,Parvimonas_micra,0.034,356.875,356.841,1044013.57,2/28
taxa,Phocaeicola_vulgatus,Parvimonas_micra,6.252,363.035,356.783,5706.3,4/28
taxa,Blautia_faecis,Parvimonas_micra,18.322,374.998,356.676,1946.72,6/28
taxa,Streptococcus_cristatus,Peptostreptococcus_stomatis,3.25,359.895,356.645,10972.85,2/28
taxa,Alistipes_shahii,Peptostreptococcus_stomatis,2.306,358.803,356.497,15456.86,2/28
taxa,Lachnospira_eligens,Peptostreptococcus_stomatis,3.046,359.497,356.45,11701.7,2/28
taxa,Parabacteroides_distasonis,Parvimonas_micra,0.178,356.493,356.315,199926.99,2/28
taxa,Ruminococcaceae_unclassified_SGB4191,Parvimonas_micra,9.932,366.193,356.261,3587.16,6/28
taxa,GGB9615_SGB15053,Peptostreptococcus_stomatis,1.691,357.793,356.103,21062.76,2/28
taxa,Anaerostipes_hadrus,Peptostreptococcus_stomatis,11.883,367.944,356.061,2996.4,4/28
taxa,Clostridia_bacterium,Peptostreptococcus_stomatis,2.345,358.337,355.991,15179.48,2/28
taxa,Adlercreutzia_equolifaciens,Parvimonas_micra,45.421,401.319,355.899,783.56,6/28
taxa,Campylobacter_ureolyticus,Fusobacterium_nucleatum,80.854,436.704,355.85,440.11,22/28
taxa,GGB4603_SGB6367,Parvimonas_micra,11.471,367.264,355.793,3101.71,6/28
taxa,Clostridium_sp_AM49_4BH,Parvimonas_micra,24.701,380.485,355.785,1440.37,6/28
taxa,Blautia_sp_AF19_10LB,Parvimonas_micra,12.174,367.833,355.659,2921.47,6/28
taxa,Alistipes_indistinctus,Parvimonas_micra,7.778,363.363,355.586,4571.98,6/28
taxa,GGB9059_SGB13976,Parvimonas_micra,13.28,368.836,355.556,2677.48,2/28
taxa,Lactobacillus_delbrueckii,Parvimonas_micra,0.069,355.621,355.552,516433.69,2/28
taxa,Intestinimonas_butyriciproducens,Parvimonas_micra,0.149,355.698,355.549,238742.3,2/28
taxa,Lactobacillus_vaginalis,Parvimonas_micra,16.733,372.157,355.424,2124.12,6/28
taxa,Scardovia_wiggsiae,Parvimonas_micra,7.79,363.064,355.275,4560.84,4/28
taxa,GGB9707_SGB15229,Parvimonas_micra,0.002,355.235,355.233,18187912.5,2/28
taxa,Clostridium_sp_AF27_2AA,Parvimonas_micra,11.113,366.233,355.12,3195.45,6/28
taxa,Lawsonibacter_sp_NSJ_51,Peptostreptococcus_stomatis,11.235,366.354,355.119,3160.8,2/28
taxa,Bacteroides_caccae,Parvimonas_micra,7.096,362.151,355.056,5003.9,4/28
taxa,GGB4603_SGB6367,Peptostreptococcus_stomatis,10.528,365.558,355.03,3372.22,2/28
taxa,GGB9778_SGB15398,Parvimonas_micra,7.468,362.38,354.913,4752.74,4/28
taxa,Isoptericola_variabilis,Peptostreptococcus_stomatis,10.427,365.333,354.906,3403.56,2/28
taxa,Anaerotruncus_colihominis,Parvimonas_micra,1.726,356.496,354.77,20550.66,2/28
taxa,GGB4588_SGB6347,Parvimonas_micra,8.569,363.326,354.757,4139.9,4/28
taxa,Eubacterium_sp_AF34_35BH,Parvimonas_micra,4.565,359.152,354.587,7768.03,2/28
taxa,Butyricimonas_faecihominis,Parvimonas_micra,12.092,366.568,354.476,2931.6,4/28
taxa,Clostridiaceae_bacterium,Parvimonas_micra,19.921,374.369,354.448,1779.23,6/28
taxa,Actinomyces_graevenitzii,Parvimonas_micra,17.011,371.332,354.322,2082.93,2/28
taxa,Alloprevotella_tannerae,Fusobacterium_nucleatum,52.541,406.846,354.304,674.34,2/28
taxa,Clostridium_leptum,Parvimonas_micra,12.762,366.972,354.21,2775.54,4/28
taxa,GGB9634_SGB15095,Parvimonas_micra,9.715,363.879,354.164,3645.55,4/28
taxa,Bacteroides_cellulosilyticus,Parvimonas_micra,0.787,354.889,354.102,44973.64,2/28
taxa,Firmicutes_bacterium_AF16_15,Parvimonas_micra,7.812,361.901,354.09,4532.84,4/28
taxa,Tyzzerella_nexilis,Parvimonas_micra,10.404,364.428,354.023,3402.63,4/28
taxa,Mediterraneibacter_butyricigenes,Parvimonas_micra,1.893,355.897,354.004,18697.63,2/28
taxa,Enterocloster_clostridioformis,Parvimonas_micra,11.863,365.86,353.997,2984.04,4/28
taxa,Faecalicatena_fissicatena,Parvimonas_micra,1.059,355.043,353.984,33431.38,2/28
taxa,Blautia_glucerasea,Parvimonas_micra,1.424,355.246,353.821,24841.48,2/28
taxa,GGB4700_SGB6506,Parvimonas_micra,4.794,358.586,353.792,7379.21,2/28
taxa,Clostridium_sp_AF32_12BH,Parvimonas_micra,10.318,364.036,353.718,3428.13,4/28
taxa,Blautia_obeum,Parvimonas_micra,4.093,357.76,353.667,8640.75,2/28
taxa,GGB9646_SGB15123,Peptostreptococcus_stomatis,4.231,357.762,353.531,8355.32,2/28
taxa,Fusobacterium_pseudoperiodonticum,Fusobacterium_nucleatum,97.684,451.116,353.432,361.81,2/28
taxa,GGB4596_SGB6358,Parvimonas_micra,22.312,375.632,353.32,1583.51,6/28
taxa,Alistipes_communis,Parvimonas_micra,3.236,356.482,353.246,10915.84,2/28
taxa,Bacteroides_nordii,Parvimonas_micra,18.807,371.996,353.189,1878.0,2/28
taxa,Victivallis_vadensis,Parvimonas_micra,10.372,363.355,352.983,3403.23,6/28
taxa,Parasutterella_excrementihominis,Parvimonas_micra,11.957,364.824,352.867,2951.11,6/28
taxa,Erysipelotrichaceae_bacterium,Parvimonas_micra,12.316,365.09,352.774,2864.43,6/28
taxa,Alistipes_senegalensis,Parvimonas_micra,8.161,360.879,352.717,4321.85,4/28
taxa,GGB9602_SGB15031,Parvimonas_micra,2.482,355.079,352.598,14207.97,2/28
taxa,Butyricimonas_faecalis,Parvimonas_micra,4.843,357.436,352.593,7279.89,4/28
taxa,Eubacterium_rectale,Peptostreptococcus_stomatis,8.467,360.834,352.367,4161.64,2/28
taxa,GGB1266_SGB1699,Parvimonas_micra,15.901,368.223,352.322,2215.79,6/28
taxa,Eubacterium_sp_AM28_29,Parvimonas_micra,11.41,363.707,352.297,3087.74,4/28
taxa,Alistipes_senegalensis,Peptostreptococcus_stomatis,9.221,361.512,352.291,3820.44,2/28
taxa,Alistipes_communis,Peptostreptococcus_stomatis,5.611,357.872,352.261,6278.5,2/28
taxa,Megasphaera_micronuciformis,Parvimonas_micra,23.092,375.271,352.179,1525.09,6/28
taxa,Clostridium_sp_AM33_3,Parvimonas_micra,15.631,367.701,352.07,2252.36,6/28
taxa,Coprobacter_secundus,Parvimonas_micra,12.545,364.612,352.067,2806.36,4/28
taxa,Enterococcus_gallinarum,Parvimonas_micra,6.21,358.26,352.049,5668.89,4/28
taxa,Alistipes_inops,Parvimonas_micra,12.755,364.623,351.868,2758.56,4/28
taxa,Oxalobacter_formigenes,Parvimonas_micra,4.906,356.655,351.749,7169.05,2/28
taxa,Catenibacterium_sp_AM22_15,Parvimonas_micra,12.508,364.25,351.742,2812.09,4/28
taxa,Bacteroidaceae_bacterium,Parvimonas_micra,15.72,367.28,351.56,2236.44,6/28
taxa,Phocaeicola_coprocola,Parvimonas_micra,12.579,364.123,351.543,2794.58,4/28
taxa,Methanobrevibacter_smithii,Peptostreptococcus_stomatis,18.321,369.684,351.363,1917.8,4/28
taxa,GGB9593_SGB15015,Parvimonas_micra,4.003,355.344,351.34,8776.0,2/28
taxa,Ruminococcus_sp_JE7A12,Peptostreptococcus_stomatis,7.56,358.878,351.317,4646.87,2/28
taxa,Faecalibacterium_SGB15346,Peptostreptococcus_stomatis,15.692,366.896,351.204,2238.12,2/28
taxa,Lachnospiraceae_bacterium,Parvimonas_micra,27.91,378.952,351.042,1257.78,4/28
taxa,Christensenellaceae_bacterium,Peptostreptococcus_stomatis,7.343,358.365,351.022,4780.67,2/28
taxa,Oribacterium_parvum,Parvimonas_micra,4.036,355.006,350.97,8696.76,2/28
taxa,GGB9561_SGB14972,Parvimonas_micra,3.972,354.616,350.643,8826.96,2/28
taxa,Blautia_wexlerae,Peptostreptococcus_stomatis,14.303,364.708,350.405,2449.83,2/28
taxa,Limosilactobacillus_fermentum,Parvimonas_micra,16.393,366.789,350.396,2137.51,4/28
taxa,Sutterella_wadsworthensis,Parvimonas_micra,21.382,371.746,350.364,1638.6,6/28
taxa,Lentisphaeria_bacterium,Parvimonas_micra,15.648,366.011,350.363,2239.01,6/28
taxa,Bacteroides_salyersiae,Parvimonas_micra,16.691,366.943,350.252,2098.4,4/28
taxa,Lachnospira_SGB5077,Parvimonas_micra,5.953,356.147,350.194,5882.52,2/28
taxa,Lachnospira_SGB5076,Parvimonas_micra,15.2,365.142,349.942,2302.24,4/28
taxa,Roseburia_hominis,Parvimonas_micra,54.958,404.85,349.892,636.65,6/28
taxa,GGB2977_SGB3959,Parvimonas_micra,13.208,363.09,349.882,2649.02,4/28
taxa,Intestinimonas_gabonensis,Parvimonas_micra,24.619,374.433,349.814,1420.91,6/28
taxa,Ruminococcaceae_unclassified_SGB4191,Peptostreptococcus_stomatis,10.788,360.284,349.496,3239.57,2/28
taxa,Lactobacillus_vaginalis,Peptostreptococcus_stomatis,14.919,364.211,349.292,2341.22,2/28
taxa,GGB3746_SGB5089,Parvimonas_micra,20.832,370.021,349.189,1676.22,6/28
taxa,GGB4584_SGB6338,Peptostreptococcus_stomatis,9.32,358.344,349.025,3744.97,2/28
taxa,Limosilactobacillus_fermentum,Peptostreptococcus_stomatis,11.665,360.49,348.825,2990.41,2/28
taxa,GGB9615_SGB15051,Parvimonas_micra,6.335,355.037,348.703,5504.63,2/28
taxa,Erysipelatoclostridium_ramosum,Parvimonas_micra,19.927,368.575,348.648,1749.63,4/28
taxa,Olsenella_sp_GAM18,Parvimonas_micra,17.78,366.405,348.624,1960.74,4/28
taxa,Allisonella_histaminiformans,Parvimonas_micra,27.605,376.192,348.587,1262.75,6/28
taxa,Lentisphaeria_bacterium,Peptostreptococcus_stomatis,15.846,364.386,348.541,2199.59,2/28
taxa,Roseburia_faecis,Parvimonas_micra,26.243,374.718,348.476,1327.9,6/28
taxa,Blautia_sp_AF19_10LB,Peptostreptococcus_stomatis,10.021,358.309,348.288,3475.58,2/28
taxa,Faecalibacterium_prausnitzii,Parvimonas_micra,20.286,368.407,348.121,1716.06,6/28
taxa,GGB9633_SGB15091,Parvimonas_micra,16.285,364.262,347.977,2136.75,6/28
taxa,Lachnospira_sp_NSJ_43,Peptostreptococcus_stomatis,16.398,364.354,347.956,2121.98,2/28
taxa,Lachnospiraceae_unclassified_SGB4882,Peptostreptococcus_stomatis,13.412,361.31,347.897,2593.91,2/28
taxa,Parasutterella_excrementihominis,Peptostreptococcus_stomatis,16.621,364.395,347.773,2092.33,2/28
taxa,GGB4596_SGB6358,Peptostreptococcus_stomatis,20.649,368.403,347.754,1684.11,4/28
taxa,GGB6649_SGB9391,Parvimonas_micra,13.492,361.226,347.733,2577.25,2/28
taxa,GGB1495_SGB2071,Parvimonas_micra,23.079,370.312,347.234,1504.57,6/28
taxa,Rikenellaceae_unclassified_SGB2227,Parvimonas_micra,8.239,355.432,347.193,4213.88,2/28
taxa,Phocaeicola_plebeius,Parvimonas_micra,21.953,369.109,347.156,1581.36,4/28
taxa,GGB3637_SGB4930,Parvimonas_micra,8.392,355.548,347.156,4136.58,2/28
taxa,Enterocloster_clostridioformis,Peptostreptococcus_stomatis,13.02,360.118,347.098,2665.88,2/28
taxa,Lachnospiraceae_bacterium_BX3,Peptostreptococcus_stomatis,18.287,365.017,346.73,1896.03,4/28
taxa,GGB9642_SGB15119,Parvimonas_micra,22.96,369.542,346.582,1509.49,6/28
taxa,Erysipelotrichaceae_bacterium,Peptostreptococcus_stomatis,15.326,361.71,346.384,2260.12,2/28
taxa,Alistipes_ihumii,Parvimonas_micra,20.583,366.966,346.384,1682.87,4/28
taxa,Ligilactobacillus_salivarius,Parvimonas_micra,27.994,373.822,345.829,1235.39,6/28
taxa,Granulicatella_adiacens,Fusobacterium_nucleatum,88.077,433.889,345.813,392.63,24/28
taxa,Lactobacillus_gasseri,Parvimonas_micra,35.544,381.124,345.58,972.25,6/28
taxa,Lactobacillus_crispatus,Parvimonas_micra,24.42,369.869,345.449,1414.62,6/28
taxa,Opitutales_bacterium,Parvimonas_micra,17.111,362.535,345.424,2018.7,4/28
taxa,Intestinimonas_gabonensis,Peptostreptococcus_stomatis,23.436,368.738,345.301,1473.36,2/28
taxa,Holdemanella_biformis,Parvimonas_micra,17.962,363.032,345.07,1921.13,6/28
taxa,Faecalibacterium_SGB15346,Parvimonas_micra,18.687,363.563,344.876,1845.55,4/28
taxa,Bilophila_wadsworthia,Peptostreptococcus_stomatis,14.263,359.087,344.825,2417.67,2/28
taxa,Streptococcus_oralis,Parvimonas_micra,26.07,370.843,344.772,1322.46,6/28
taxa,GGB9615_SGB15052,Parvimonas_micra,10.252,354.95,344.698,3362.35,2/28
taxa,GGB4277_SGB5832,Parvimonas_micra,18.347,362.983,344.636,1878.4,4/28
taxa,Lactobacillus_gasseri,Peptostreptococcus_stomatis,35.393,379.788,344.395,973.07,4/28
taxa,Roseburia_faecis,Peptostreptococcus_stomatis,16.071,360.38,344.309,2142.45,2/28
taxa,Roseburia_intestinalis,Parvimonas_micra,64.703,408.989,344.286,532.1,8/28
taxa,Blautia_producta,Parvimonas_micra,13.861,358.078,344.217,2483.42,4/28
taxa,Evtepia_gabavorous,Peptostreptococcus_stomatis,19.598,363.717,344.119,1755.9,2/28
taxa,Lachnospira_SGB5076,Peptostreptococcus_stomatis,17.495,361.398,343.903,1965.77,2/28
taxa,Phascolarctobacterium_succinatutens,Parvimonas_micra,31.662,375.462,343.8,1085.84,6/28
taxa,GGB3746_SGB5089,Peptostreptococcus_stomatis,18.438,362.223,343.785,1864.55,2/28
taxa,Fusobacterium_mortiferum,Parvimonas_micra,19.965,363.615,343.65,1721.26,4/28
taxa,Clostridiaceae_bacterium,Peptostreptococcus_stomatis,23.238,366.836,343.598,1478.61,4/28
taxa,Clostridia_bacterium_UC5_1_1D1,Parvimonas_micra,13.844,357.199,343.356,2480.22,2/28
taxa,Blautia_producta,Peptostreptococcus_stomatis,15.773,358.777,343.004,2174.6,2/28
taxa,Allisonella_histaminiformans,Peptostreptococcus_stomatis,27.143,369.999,342.856,1263.13,4/28
taxa,Alistipes_ihumii,Peptostreptococcus_stomatis,24.35,367.157,342.807,1407.84,2/28
taxa,Ligilactobacillus_salivarius,Peptostreptococcus_stomatis,29.166,371.815,342.65,1174.83,4/28
taxa,Clostridium_symbiosum,Parvimonas_micra,31.573,373.796,342.223,1083.91,6/28
taxa,Desulfovibrio_piger,Parvimonas_micra,29.681,371.629,341.948,1152.08,6/28
