fold,test_cohort,run,base,contributing,base_IG_1D,contributing_IG_1D,IG_2D_added,total_IG
2,Public_study__LiuNN_2022,1,GGB9636_SGB15107,Fusobacterium_nucleatum,3.599609375,406.726318359375,408.883056640625,412.482666015625
2,Public_study__LiuNN_2022,1,Olsenella_sp_GAM18,Fusobacterium_nucleatum,17.85107421875,406.726318359375,400.771484375,418.62255859375
2,Public_study__LiuNN_2022,1,Alistipes_shahii,Fusobacterium_nucleatum,7.715576171875,406.726318359375,406.533447265625,414.2490234375
2,Public_study__LiuNN_2022,1,Ruminococcus_sp_JE7A12,Fusobacterium_nucleatum,4.971435546875,406.726318359375,409.9697265625,414.941162109375
2,Public_study__LiuNN_2022,1,GGB3746_SGB5089,Fusobacterium_nucleatum,19.1416015625,406.726318359375,407.072265625,426.2138671875
2,Public_study__LiuNN_2022,1,Limosilactobacillus_fermentum,Fusobacterium_nucleatum,10.815673828125,406.726318359375,407.862548828125,418.67822265625
2,Public_study__LiuNN_2022,1,GGB3005_SGB3996,Fusobacterium_nucleatum,0.99755859375,406.726318359375,410.957275390625,411.954833984375
2,Public_study__LiuNN_2022,1,Butyricimonas_paravirosa,Fusobacterium_nucleatum,5.4365234375,406.726318359375,406.204345703125,411.640869140625
2,Public_study__LiuNN_2022,1,Bacteroides_ovatus,Fusobacterium_nucleatum,3.026123046875,406.726318359375,411.85400390625,414.880126953125
2,Public_study__LiuNN_2022,1,Haemophilus_parainfluenzae,Fusobacterium_nucleatum,0.8056640625,406.726318359375,424.491943359375,425.297607421875
2,Public_study__LiuNN_2022,1,Alistipes_communis,Fusobacterium_nucleatum,4.70556640625,406.726318359375,408.447998046875,413.153564453125
2,Public_study__LiuNN_2022,1,Candidatus_Parachristensenella_avicola,Fusobacterium_nucleatum,2.076416015625,406.726318359375,415.47265625,417.549072265625
2,Public_study__LiuNN_2022,1,Hydrogeniiclostidium_mannosilyticum,Fusobacterium_nucleatum,0.85205078125,406.726318359375,413.536865234375,414.388916015625
2,Public_study__LiuNN_2022,1,Blautia_faecis,Fusobacterium_nucleatum,7.68359375,406.726318359375,413.63427734375,421.31787109375
2,Public_study__LiuNN_2022,1,Alistipes_senegalensis,Fusobacterium_nucleatum,7.054931640625,406.726318359375,410.554443359375,417.609375
2,Public_study__LiuNN_2022,1,Alistipes_timonensis,Fusobacterium_nucleatum,0.037841796875,406.726318359375,413.04345703125,413.081298828125
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,Oribacterium_parvum,406.726318359375,8.212646484375,21.34912109375,428.075439453125
2,Public_study__LiuNN_2022,1,Oribacterium_parvum,Fusobacterium_nucleatum,8.212646484375,406.726318359375,419.86279296875,428.075439453125
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,Roseburia_intestinalis,406.726318359375,23.82470703125,46.639404296875,453.36572265625
2,Public_study__LiuNN_2022,1,Roseburia_intestinalis,Fusobacterium_nucleatum,23.82470703125,406.726318359375,429.541015625,453.36572265625
2,Public_study__LiuNN_2022,1,Citrobacter_freundii,Fusobacterium_nucleatum,1.944091796875,406.726318359375,409.294677734375,411.23876953125
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,Clostridia_unclassified_SGB4367,406.726318359375,37.48486328125,26.631591796875,433.35791015625
2,Public_study__LiuNN_2022,1,Clostridia_unclassified_SGB4367,Fusobacterium_nucleatum,37.48486328125,406.726318359375,395.873046875,433.35791015625
2,Public_study__LiuNN_2022,1,Butyricimonas_faecalis,Fusobacterium_nucleatum,6.81884765625,406.726318359375,404.741455078125,411.560302734375
2,Public_study__LiuNN_2022,1,Bifidobacterium_pseudocatenulatum,Fusobacterium_nucleatum,1.077392578125,406.726318359375,412.48486328125,413.562255859375
2,Public_study__LiuNN_2022,1,Ruminococcus_bicirculans,Fusobacterium_nucleatum,16.987548828125,406.726318359375,394.83251953125,411.820068359375
2,Public_study__LiuNN_2022,1,Roseburia_inulinivorans,Fusobacterium_nucleatum,3.4677734375,406.726318359375,407.510986328125,410.978759765625
2,Public_study__LiuNN_2022,1,Anaerostipes_hadrus,Fusobacterium_nucleatum,7.215576171875,406.726318359375,416.645751953125,423.861328125
2,Public_study__LiuNN_2022,1,GGB4603_SGB6367,Fusobacterium_nucleatum,10.8876953125,406.726318359375,405.067138671875,415.954833984375
2,Public_study__LiuNN_2022,1,GGB9640_SGB15115,Fusobacterium_nucleatum,4.8603515625,406.726318359375,408.320068359375,413.180419921875
2,Public_study__LiuNN_2022,1,Dorea_sp_AF36_15AT,Fusobacterium_nucleatum,0.225830078125,406.726318359375,415.84326171875,416.069091796875
2,Public_study__LiuNN_2022,1,Lachnospira_eligens,Fusobacterium_nucleatum,32.53076171875,406.726318359375,387.03955078125,419.5703125
2,Public_study__LiuNN_2022,1,Clostridium_spiroforme,Fusobacterium_nucleatum,10.5380859375,406.726318359375,410.574462890625,421.112548828125
2,Public_study__LiuNN_2022,1,Blautia_SGB4805,Fusobacterium_nucleatum,2.5126953125,406.726318359375,410.801025390625,413.313720703125
2,Public_study__LiuNN_2022,1,Ruminococcaceae_bacterium,Fusobacterium_nucleatum,0.45703125,406.726318359375,412.8095703125,413.2666015625
2,Public_study__LiuNN_2022,1,GGB9608_SGB15041,Fusobacterium_nucleatum,11.850341796875,406.726318359375,407.36865234375,419.218994140625
2,Public_study__LiuNN_2022,1,Ruthenibacterium_lactatiformans,Fusobacterium_nucleatum,1.48681640625,406.726318359375,416.30224609375,417.7890625
2,Public_study__LiuNN_2022,1,Dorea_longicatena,Fusobacterium_nucleatum,4.30908203125,406.726318359375,408.738525390625,413.047607421875
2,Public_study__LiuNN_2022,1,Lachnospiraceae_bacterium,Fusobacterium_nucleatum,23.077880859375,406.726318359375,390.3251953125,413.403076171875
2,Public_study__LiuNN_2022,1,Romboutsia_timonensis,Fusobacterium_nucleatum,0.57958984375,406.726318359375,412.244873046875,412.824462890625
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,Peptostreptococcus_anaerobius,406.726318359375,91.296875,37.01806640625,443.744384765625
2,Public_study__LiuNN_2022,1,Peptostreptococcus_anaerobius,Fusobacterium_nucleatum,91.296875,406.726318359375,352.447509765625,443.744384765625
2,Public_study__LiuNN_2022,1,Bacteroides_faecis,Fusobacterium_nucleatum,9.0302734375,406.726318359375,405.50537109375,414.53564453125
2,Public_study__LiuNN_2022,1,GGB4596_SGB6358,Fusobacterium_nucleatum,23.68994140625,406.726318359375,399.874755859375,423.564697265625
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,Morganella_morganii,406.726318359375,38.744140625,29.316162109375,436.04248046875
2,Public_study__LiuNN_2022,1,Morganella_morganii,Fusobacterium_nucleatum,38.744140625,406.726318359375,397.29833984375,436.04248046875
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,Eikenella_corrodens,406.726318359375,95.651611328125,45.50146484375,452.227783203125
2,Public_study__LiuNN_2022,1,Eikenella_corrodens,Fusobacterium_nucleatum,95.651611328125,406.726318359375,356.576171875,452.227783203125
2,Public_study__LiuNN_2022,1,GGB9634_SGB15095,Fusobacterium_nucleatum,16.080078125,406.726318359375,399.00439453125,415.08447265625
2,Public_study__LiuNN_2022,1,Ruminococcaceae_unclassified_SGB15260,Fusobacterium_nucleatum,1.675537109375,406.726318359375,409.162353515625,410.837890625
2,Public_study__LiuNN_2022,1,GGB9631_SGB15085,Fusobacterium_nucleatum,6.0185546875,406.726318359375,412.3916015625,418.41015625
2,Public_study__LiuNN_2022,1,Prevotella_stercorea,Fusobacterium_nucleatum,4.9140625,406.726318359375,406.04541015625,410.95947265625
2,Public_study__LiuNN_2022,1,Eisenbergiella_tayi,Fusobacterium_nucleatum,13.391357421875,406.726318359375,404.483154296875,417.87451171875
2,Public_study__LiuNN_2022,1,GGB9644_SGB15121,Fusobacterium_nucleatum,2.6982421875,406.726318359375,425.078857421875,427.777099609375
2,Public_study__LiuNN_2022,1,Rikenellaceae_bacterium,Fusobacterium_nucleatum,0.104736328125,406.726318359375,413.406494140625,413.51123046875
2,Public_study__LiuNN_2022,1,Phascolarctobacterium_succinatutens,Fusobacterium_nucleatum,32.521728515625,406.726318359375,386.732421875,419.254150390625
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,Veillonella_parvula,406.726318359375,11.6337890625,27.03271484375,433.759033203125
2,Public_study__LiuNN_2022,1,Veillonella_parvula,Fusobacterium_nucleatum,11.6337890625,406.726318359375,422.125244140625,433.759033203125
2,Public_study__LiuNN_2022,1,Faecalimonas_umbilicata,Fusobacterium_nucleatum,0.379150390625,406.726318359375,411.42236328125,411.801513671875
2,Public_study__LiuNN_2022,1,Ruminococcaceae_unclassified_SGB4191,Fusobacterium_nucleatum,7.8076171875,406.726318359375,403.323486328125,411.131103515625
2,Public_study__LiuNN_2022,1,GGB9559_SGB14969,Fusobacterium_nucleatum,2.437255859375,406.726318359375,409.471923828125,411.9091796875
2,Public_study__LiuNN_2022,1,Bifidobacterium_longum,Fusobacterium_nucleatum,4.26220703125,406.726318359375,408.831298828125,413.093505859375
2,Public_study__LiuNN_2022,1,Streptococcus_oralis,Fusobacterium_nucleatum,28.929443359375,406.726318359375,386.4775390625,415.406982421875
2,Public_study__LiuNN_2022,1,Lacrimispora_amygdalina,Fusobacterium_nucleatum,0.87060546875,406.726318359375,410.720947265625,411.591552734375
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,GGB38171_SGB72433,406.726318359375,44.32958984375,31.331298828125,438.0576171875
2,Public_study__LiuNN_2022,1,GGB38171_SGB72433,Fusobacterium_nucleatum,44.32958984375,406.726318359375,393.72802734375,438.0576171875
2,Public_study__LiuNN_2022,1,Hungatella_hathewayi,Fusobacterium_nucleatum,31.416015625,406.726318359375,384.681640625,416.09765625
2,Public_study__LiuNN_2022,1,Blautia_wexlerae,Fusobacterium_nucleatum,10.962890625,406.726318359375,403.8154296875,414.7783203125
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,Streptococcus_gallolyticus,406.726318359375,43.653076171875,23.68994140625,430.416259765625
2,Public_study__LiuNN_2022,1,Streptococcus_gallolyticus,Fusobacterium_nucleatum,43.653076171875,406.726318359375,386.76318359375,430.416259765625
2,Public_study__LiuNN_2022,1,Lactobacillus_mucosae,Fusobacterium_nucleatum,16.514404296875,406.726318359375,398.01953125,414.533935546875
2,Public_study__LiuNN_2022,1,Oxalobacter_formigenes,Fusobacterium_nucleatum,6.820556640625,406.726318359375,408.548828125,415.369384765625
2,Public_study__LiuNN_2022,1,Clostridium_phoceensis,Fusobacterium_nucleatum,3.4736328125,406.726318359375,407.373779296875,410.847412109375
2,Public_study__LiuNN_2022,1,Eubacterium_rectale,Fusobacterium_nucleatum,7.4599609375,406.726318359375,408.314697265625,415.774658203125
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,Lactobacillus_gasseri,406.726318359375,32.53271484375,22.922607421875,429.64892578125
2,Public_study__LiuNN_2022,1,Lactobacillus_gasseri,Fusobacterium_nucleatum,32.53271484375,406.726318359375,397.1162109375,429.64892578125
2,Public_study__LiuNN_2022,1,GGB6547_SGB9247,Fusobacterium_nucleatum,6.961181640625,406.726318359375,404.0986328125,411.059814453125
2,Public_study__LiuNN_2022,1,Clostridium_symbiosum,Fusobacterium_nucleatum,28.39794921875,406.726318359375,385.623046875,414.02099609375
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,Roseburia_faecis,406.726318359375,34.639404296875,22.37890625,429.105224609375
2,Public_study__LiuNN_2022,1,Roseburia_faecis,Fusobacterium_nucleatum,34.639404296875,406.726318359375,394.4658203125,429.105224609375
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,Desulfovibrionaceae_bacterium,406.726318359375,33.648193359375,26.594970703125,433.3212890625
2,Public_study__LiuNN_2022,1,Desulfovibrionaceae_bacterium,Fusobacterium_nucleatum,33.648193359375,406.726318359375,399.673095703125,433.3212890625
2,Public_study__LiuNN_2022,1,Intestinimonas_gabonensis,Fusobacterium_nucleatum,23.636474609375,406.726318359375,399.832275390625,423.46875
2,Public_study__LiuNN_2022,1,GGB9615_SGB15052,Fusobacterium_nucleatum,6.442138671875,406.726318359375,406.4970703125,412.939208984375
2,Public_study__LiuNN_2022,1,Streptococcus_lutetiensis,Fusobacterium_nucleatum,3.7021484375,406.726318359375,407.2783203125,410.98046875
2,Public_study__LiuNN_2022,1,Fusicatenibacter_saccharivorans,Fusobacterium_nucleatum,15.4814453125,406.726318359375,403.1748046875,418.65625
2,Public_study__LiuNN_2022,1,Desulfovibrio_piger,Fusobacterium_nucleatum,28.453369140625,406.726318359375,398.087646484375,426.541015625
2,Public_study__LiuNN_2022,1,Candidatus_Neochristensenella_gallicola,Fusobacterium_nucleatum,1.155029296875,406.726318359375,410.14892578125,411.303955078125
2,Public_study__LiuNN_2022,1,Clostridium_sp_AF36_4,Fusobacterium_nucleatum,8.391845703125,406.726318359375,410.8212890625,419.213134765625
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,Campylobacter_ureolyticus,406.726318359375,77.16552734375,21.29931640625,428.025634765625
2,Public_study__LiuNN_2022,1,Campylobacter_ureolyticus,Fusobacterium_nucleatum,77.16552734375,406.726318359375,350.860107421875,428.025634765625
2,Public_study__LiuNN_2022,1,Gemella_haemolysans,Fusobacterium_nucleatum,6.585693359375,406.726318359375,408.193603515625,414.779296875
2,Public_study__LiuNN_2022,1,Alistipes_finegoldii,Fusobacterium_nucleatum,3.3349609375,406.726318359375,413.44140625,416.7763671875
2,Public_study__LiuNN_2022,1,Eubacterium_ramulus,Fusobacterium_nucleatum,0.27978515625,406.726318359375,411.90966796875,412.189453125
2,Public_study__LiuNN_2022,1,Klebsiella_pneumoniae,Fusobacterium_nucleatum,8.95068359375,406.726318359375,404.71044921875,413.6611328125
2,Public_study__LiuNN_2022,1,Eubacterium_sp_AM28_29,Fusobacterium_nucleatum,11.811767578125,406.726318359375,405.173583984375,416.9853515625
2,Public_study__LiuNN_2022,1,Ruminococcaceae_unclassified_SGB15234,Fusobacterium_nucleatum,0.7705078125,406.726318359375,411.1748046875,411.9453125
2,Public_study__LiuNN_2022,1,GGB9633_SGB15090,Fusobacterium_nucleatum,4.418212890625,406.726318359375,408.74609375,413.164306640625
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,Lancefieldella_parvula,406.726318359375,23.66650390625,22.856201171875,429.58251953125
2,Public_study__LiuNN_2022,1,Lancefieldella_parvula,Fusobacterium_nucleatum,23.66650390625,406.726318359375,405.916015625,429.58251953125
2,Public_study__LiuNN_2022,1,Opitutales_bacterium,Fusobacterium_nucleatum,17.998779296875,406.726318359375,402.76220703125,420.760986328125
2,Public_study__LiuNN_2022,1,GGB9709_SGB15238,Fusobacterium_nucleatum,8.560302734375,406.726318359375,407.083251953125,415.6435546875
2,Public_study__LiuNN_2022,1,Bilophila_wadsworthia,Fusobacterium_nucleatum,2.23974609375,406.726318359375,416.716796875,418.95654296875
2,Public_study__LiuNN_2022,1,Lactobacillus_vaginalis,Fusobacterium_nucleatum,4.169921875,406.726318359375,418.159912109375,422.329833984375
2,Public_study__LiuNN_2022,1,Clostridia_bacterium,Fusobacterium_nucleatum,0.56005859375,406.726318359375,424.050048828125,424.610107421875
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,Barnesiella_intestinihominis,406.726318359375,0.46875,21.859130859375,428.58544921875
2,Public_study__LiuNN_2022,1,Barnesiella_intestinihominis,Fusobacterium_nucleatum,0.46875,406.726318359375,428.11669921875,428.58544921875
2,Public_study__LiuNN_2022,1,Solobacterium_SGB6833,Fusobacterium_nucleatum,89.234130859375,406.726318359375,331.40771484375,420.641845703125
2,Public_study__LiuNN_2022,1,Coprococcus_comes,Fusobacterium_nucleatum,0.4912109375,406.726318359375,410.627197265625,411.118408203125
2,Public_study__LiuNN_2022,1,Lachnospiraceae_bacterium_BX3,Fusobacterium_nucleatum,15.8994140625,406.726318359375,402.6845703125,418.583984375
2,Public_study__LiuNN_2022,1,Phocaeicola_coprocola,Fusobacterium_nucleatum,8.9560546875,406.726318359375,407.131591796875,416.087646484375
2,Public_study__LiuNN_2022,1,Odoribacter_splanchnicus,Fusobacterium_nucleatum,3.404052734375,406.726318359375,411.889892578125,415.2939453125
2,Public_study__LiuNN_2022,1,GGB9342_SGB14306,Fusobacterium_nucleatum,6.79736328125,406.726318359375,404.49560546875,411.29296875
2,Public_study__LiuNN_2022,1,Ruminococcaceae_unclassified_SGB15257,Fusobacterium_nucleatum,8.335693359375,406.726318359375,406.20263671875,414.538330078125
2,Public_study__LiuNN_2022,1,GGB4584_SGB6338,Fusobacterium_nucleatum,8.22509765625,406.726318359375,404.6787109375,412.90380859375
2,Public_study__LiuNN_2022,1,Streptococcus_parasanguinis,Fusobacterium_nucleatum,0.679931640625,406.726318359375,418.111328125,418.791259765625
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,Gemella_morbillorum,406.726318359375,239.02490234375,63.134033203125,469.8603515625
2,Public_study__LiuNN_2022,1,Gemella_morbillorum,Fusobacterium_nucleatum,239.02490234375,406.726318359375,230.83544921875,469.8603515625
2,Public_study__LiuNN_2022,1,Dialister_pneumosintes,Gemella_morbillorum,304.685546875,239.02490234375,109.69287109375,414.37841796875
2,Public_study__LiuNN_2022,1,Gemella_morbillorum,Dialister_pneumosintes,239.02490234375,304.685546875,175.353515625,414.37841796875
2,Public_study__LiuNN_2022,1,Clostridium_scindens,Fusobacterium_nucleatum,4.38720703125,406.726318359375,407.010986328125,411.398193359375
2,Public_study__LiuNN_2022,1,Enterobacter_hormaechei,Fusobacterium_nucleatum,1.048828125,406.726318359375,416.24951171875,417.29833984375
2,Public_study__LiuNN_2022,1,GGB3463_SGB4621,Fusobacterium_nucleatum,8.509765625,406.726318359375,402.551513671875,411.061279296875
2,Public_study__LiuNN_2022,1,Prevotella_sp_885,Fusobacterium_nucleatum,7.896484375,406.726318359375,405.542236328125,413.438720703125
2,Public_study__LiuNN_2022,1,Lentisphaeria_bacterium,Fusobacterium_nucleatum,15.198486328125,406.726318359375,397.18310546875,412.381591796875
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,Allisonella_histaminiformans,406.726318359375,35.62890625,30.723876953125,437.4501953125
2,Public_study__LiuNN_2022,1,Allisonella_histaminiformans,Fusobacterium_nucleatum,35.62890625,406.726318359375,401.8212890625,437.4501953125
2,Public_study__LiuNN_2022,1,Butyricimonas_faecihominis,Fusobacterium_nucleatum,9.781005859375,406.726318359375,403.89453125,413.675537109375
2,Public_study__LiuNN_2022,1,Lachnospira_SGB5076,Fusobacterium_nucleatum,17.32666015625,406.726318359375,408.554443359375,425.881103515625
2,Public_study__LiuNN_2022,1,Merdimonas_faecis,Fusobacterium_nucleatum,9.31884765625,406.726318359375,402.603515625,411.92236328125
2,Public_study__LiuNN_2022,1,Blautia_sp_MSK_20_85,Fusobacterium_nucleatum,7.28466796875,406.726318359375,408.755859375,416.04052734375
2,Public_study__LiuNN_2022,1,Ruminococcaceae_unclassified_SGB15233,Fusobacterium_nucleatum,4.382080078125,406.726318359375,407.01904296875,411.401123046875
2,Public_study__LiuNN_2022,1,Haemophilus_sputorum,Fusobacterium_nucleatum,0.744873046875,406.726318359375,417.443115234375,418.18798828125
2,Public_study__LiuNN_2022,1,Eubacterium_siraeum,Fusobacterium_nucleatum,1.70361328125,406.726318359375,409.708984375,411.41259765625
2,Public_study__LiuNN_2022,1,GGB9522_SGB14921,Fusobacterium_nucleatum,0.656005859375,406.726318359375,415.78759765625,416.443603515625
2,Public_study__LiuNN_2022,1,Abiotrophia_sp_HMSC24B09,Fusobacterium_nucleatum,0.1337890625,406.726318359375,411.214599609375,411.348388671875
2,Public_study__LiuNN_2022,1,Veillonella_dispar,Fusobacterium_nucleatum,6.761962890625,406.726318359375,412.7294921875,419.491455078125
2,Public_study__LiuNN_2022,1,Blautia_SGB4815,Fusobacterium_nucleatum,12.014404296875,406.726318359375,404.8818359375,416.896240234375
2,Public_study__LiuNN_2022,1,Methanobrevibacter_smithii,Fusobacterium_nucleatum,19.25537109375,406.726318359375,405.170166015625,424.425537109375
2,Public_study__LiuNN_2022,1,Bacteroidales_unclassified_SGB2076,Fusobacterium_nucleatum,15.846923828125,406.726318359375,401.3212890625,417.168212890625
2,Public_study__LiuNN_2022,1,GGB9642_SGB15119,Fusobacterium_nucleatum,26.12890625,406.726318359375,402.7275390625,428.8564453125
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,GGB9642_SGB15119,406.726318359375,26.12890625,22.130126953125,428.8564453125
2,Public_study__LiuNN_2022,1,Phascolarctobacterium_faecium,Fusobacterium_nucleatum,9.372802734375,406.726318359375,404.120849609375,413.49365234375
2,Public_study__LiuNN_2022,1,Fusobacterium_naviforme,Fusobacterium_nucleatum,35.92431640625,406.726318359375,383.9658203125,419.89013671875
2,Public_study__LiuNN_2022,1,Bacteroides_salyersiae,Fusobacterium_nucleatum,11.478759765625,406.726318359375,402.3466796875,413.825439453125
2,Public_study__LiuNN_2022,1,Enterococcus_gallinarum,Fusobacterium_nucleatum,5.649658203125,406.726318359375,411.232177734375,416.8818359375
2,Public_study__LiuNN_2022,1,GGB781_SGB1024,Fusobacterium_nucleatum,12.706298828125,406.726318359375,404.78857421875,417.494873046875
2,Public_study__LiuNN_2022,1,GGB4588_SGB6347,Fusobacterium_nucleatum,11.287841796875,406.726318359375,404.737548828125,416.025390625
2,Public_study__LiuNN_2022,1,Porphyromonas_asaccharolytica,Fusobacterium_nucleatum,61.843017578125,406.726318359375,368.30078125,430.143798828125
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,Porphyromonas_asaccharolytica,406.726318359375,61.843017578125,23.41748046875,430.143798828125
2,Public_study__LiuNN_2022,1,Butyricicoccus_SGB14985,Fusobacterium_nucleatum,4.18212890625,406.726318359375,409.894775390625,414.076904296875
2,Public_study__LiuNN_2022,1,Blautia_massiliensis,Fusobacterium_nucleatum,6.064208984375,406.726318359375,407.51220703125,413.576416015625
2,Public_study__LiuNN_2022,1,Clostridium_sp_AF27_2AA,Fusobacterium_nucleatum,10.97265625,406.726318359375,407.251220703125,418.223876953125
2,Public_study__LiuNN_2022,1,Clostridiales_bacterium,Fusobacterium_nucleatum,26.453857421875,406.726318359375,400.777587890625,427.2314453125
2,Public_study__LiuNN_2022,1,Catabacter_hongkongensis,Fusobacterium_nucleatum,22.233642578125,406.726318359375,401.903076171875,424.13671875
2,Public_study__LiuNN_2022,1,Eisenbergiella_massiliensis,Fusobacterium_nucleatum,11.13671875,406.726318359375,405.203369140625,416.340087890625
2,Public_study__LiuNN_2022,1,Butyricimonas_virosa,Fusobacterium_nucleatum,25.02734375,406.726318359375,394.384033203125,419.411376953125
2,Public_study__LiuNN_2022,1,Lactococcus_lactis,Fusobacterium_nucleatum,7.526123046875,406.726318359375,407.468017578125,414.994140625
2,Public_study__LiuNN_2022,1,Paraprevotella_clara,Fusobacterium_nucleatum,16.865966796875,406.726318359375,404.036376953125,420.90234375
2,Public_study__LiuNN_2022,1,Clostridium_sp_AF20_17LB,Fusobacterium_nucleatum,5.99853515625,406.726318359375,407.83740234375,413.8359375
2,Public_study__LiuNN_2022,1,Peptostreptococcus_SGB749,Fusobacterium_nucleatum,39.836669921875,406.726318359375,384.6083984375,424.445068359375
2,Public_study__LiuNN_2022,1,Intestinimonas_massiliensis,Fusobacterium_nucleatum,0.73193359375,406.726318359375,414.48828125,415.22021484375
2,Public_study__LiuNN_2022,1,Streptococcus_sp_263_SSPC,Fusobacterium_nucleatum,3.16796875,406.726318359375,418.823486328125,421.991455078125
2,Public_study__LiuNN_2022,1,Lactobacillus_crispatus,Fusobacterium_nucleatum,26.95556640625,406.726318359375,401.248046875,428.20361328125
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,Lactobacillus_crispatus,406.726318359375,26.95556640625,21.477294921875,428.20361328125
2,Public_study__LiuNN_2022,1,Bacilli_bacterium,Fusobacterium_nucleatum,1.549072265625,406.726318359375,410.530517578125,412.07958984375
2,Public_study__LiuNN_2022,1,Enterococcus_faecium,Fusobacterium_nucleatum,5.4521484375,406.726318359375,407.651123046875,413.103271484375
2,Public_study__LiuNN_2022,1,Enterocloster_bolteae,Fusobacterium_nucleatum,0.32568359375,406.726318359375,411.562744140625,411.888427734375
2,Public_study__LiuNN_2022,1,Clostridium_sp_AM49_4BH,Fusobacterium_nucleatum,24.62939453125,406.726318359375,403.201904296875,427.831298828125
2,Public_study__LiuNN_2022,1,Actinomyces_bouchesdurhonensis,Fusobacterium_nucleatum,8.556396484375,406.726318359375,404.591064453125,413.1474609375
2,Public_study__LiuNN_2022,1,Slackia_isoflavoniconvertens,Fusobacterium_nucleatum,31.69677734375,406.726318359375,400.381103515625,432.077880859375
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,Slackia_isoflavoniconvertens,406.726318359375,31.69677734375,25.3515625,432.077880859375
2,Public_study__LiuNN_2022,1,Rothia_mucilaginosa,Fusobacterium_nucleatum,1.103271484375,406.726318359375,429.695068359375,430.79833984375
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,Rothia_mucilaginosa,406.726318359375,1.103271484375,24.072021484375,430.79833984375
2,Public_study__LiuNN_2022,1,GGB3486_SGB4658,Fusobacterium_nucleatum,4.473876953125,406.726318359375,407.535400390625,412.00927734375
2,Public_study__LiuNN_2022,1,GGB9237_SGB14179,Fusobacterium_nucleatum,0.0654296875,406.726318359375,412.09228515625,412.15771484375
2,Public_study__LiuNN_2022,1,Ruminococcus_torques,Fusobacterium_nucleatum,29.0576171875,406.726318359375,392.826904296875,421.884521484375
2,Public_study__LiuNN_2022,1,Ruminococcus_lactaris,Fusobacterium_nucleatum,10.80322265625,406.726318359375,407.60400390625,418.4072265625
2,Public_study__LiuNN_2022,1,Actinomyces_graevenitzii,Fusobacterium_nucleatum,9.482177734375,406.726318359375,411.054931640625,420.537109375
2,Public_study__LiuNN_2022,1,Clostridiales_bacterium_KLE1615,Fusobacterium_nucleatum,1.730224609375,406.726318359375,411.126220703125,412.8564453125
2,Public_study__LiuNN_2022,1,Tyzzerella_nexilis,Fusobacterium_nucleatum,5.944091796875,406.726318359375,406.16748046875,412.111572265625
2,Public_study__LiuNN_2022,1,Coriobacteriia_bacterium,Fusobacterium_nucleatum,5.9306640625,406.726318359375,405.1064453125,411.037109375
2,Public_study__LiuNN_2022,1,GGB2977_SGB3959,Fusobacterium_nucleatum,17.2529296875,406.726318359375,404.626220703125,421.879150390625
2,Public_study__LiuNN_2022,1,Veillonella_rogosae,Fusobacterium_nucleatum,1.7373046875,406.726318359375,427.638427734375,429.375732421875
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,Veillonella_rogosae,406.726318359375,1.7373046875,22.6494140625,429.375732421875
2,Public_study__LiuNN_2022,1,Christensenellaceae_bacterium,Fusobacterium_nucleatum,4.183349609375,406.726318359375,409.624267578125,413.8076171875
2,Public_study__LiuNN_2022,1,Veillonella_atypica,Fusobacterium_nucleatum,1.25537109375,406.726318359375,426.961181640625,428.216552734375
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,Veillonella_atypica,406.726318359375,1.25537109375,21.490234375,428.216552734375
2,Public_study__LiuNN_2022,1,GGB9186_SGB14125,Fusobacterium_nucleatum,7.506103515625,406.726318359375,405.634521484375,413.140625
2,Public_study__LiuNN_2022,1,Granulicatella_adiacens,Fusobacterium_nucleatum,95.040283203125,406.726318359375,336.5732421875,431.613525390625
2,Public_study__LiuNN_2022,1,Fusobacterium_nucleatum,Granulicatella_adiacens,406.726318359375,95.040283203125,24.88720703125,431.613525390625
